"type","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"H460","Pearson.est","adrenergic receptor antagonist",-0.46215,-1.12,0.339,1247,0.873,"carvedilol, imiloxan, atipamezole, oxprenolol, vincamine",0.469800301796918,0.0589857562944303,FALSE
"H460","Pearson.est","AKT inhibitor",0.19385,0.6,0.919,123,1,"GDC.0068, GSK2110183, MK.2206",0.0366844886138887,0,FALSE
"H460","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.31824,-0.766,0.804,1441,1,"AZD3463",0.0947439512515487,0,FALSE
"H460","Pearson.est","androgen receptor antagonist",-0.40086,-0.974,0.498,712,0.89,"cyproterone.acetate, RU.58841, nilutamide",0.302770657240282,0.0506099933550872,FALSE
"H460","Pearson.est","antioxidant",-0.55753,-1.33,0.122,851,0.598,"rutin, taurine, trolox, chlorogenic.acid, mesna",0.913640169325252,0.223298816011589,FALSE
"H460","Pearson.est","AP inhibitor",-0.39117,-0.926,0.594,635,0.988,"tanshinone.i, birinapant, embelin, LCL.161",0.226213555018806,0.00524305541237188,FALSE
"H460","Pearson.est","ATPase inhibitor",-0.37845,-0.917,0.582,939,0.961,"digitoxin, blebbistatin...., evodiamine, digitoxigenin, NMS.873, digoxin",0.235077015350112,0.0172766123314547,FALSE
"H460","Pearson.est","Aurora kinase inhibitor",-0.63544,-1.53,0.0347,1021,0.324,"MK.8745, tozasertib, barasertib, barasertib.HQPA, CCT129202, MLN.8054, KW.2449, CCT137690, MK.5108, alisertib, GSK1070916, PHA.680632, AMG900, ENMD.2076, danusertib, SNS.314, AT.9283, hesperadin, PF.03814735",1.45967052520913,0.489454989793388,FALSE
"H460","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.54304,-1.33,0.127,1243,0.598,"tedizolid, radezolid, valnemulin",0.896196279044043,0.223298816011589,FALSE
"H460","Pearson.est","bacterial DNA gyrase inhibitor",-0.44114,-1.07,0.389,1438,0.863,"finafloxacin",0.410050398674292,0.0639892042847904,FALSE
"H460","Pearson.est","BCL inhibitor",-0.44563,-1.08,0.347,1396,0.896,"TW.37, gossypol",0.459670525209126,0.0476919903378748,FALSE
"H460","Pearson.est","Bcr.Abl kinase inhibitor",-0.41786,-0.998,0.462,792,0.956,"ponatinib, flumatinib, GZD824, metatinib, tozasertib, nilotinib, bosutinib",0.335358024443874,0.0195421077238999,FALSE
"H460","Pearson.est","benzodiazepine receptor agonist",0.26698,0.813,0.687,117,0.931,"CL.218872, indiplon, bentazepam, nefiracetam",0.16304326294045,0.0310503190186574,FALSE
"H460","Pearson.est","bromodomain inhibitor",-0.42727,-1.02,0.432,643,0.92,"OTX015, PFI.1, JQ1...., I.BET.762, bromosporine",0.364516253185088,0.0362121726544447,FALSE
"H460","Pearson.est","calcium channel blocker",-0.51528,-1.27,0.155,1077,0.706,"cinnarazine, carboxyamidotriazole, mibefradil, tetrandrine",0.809668301829709,0.151195298948196,FALSE
"H460","Pearson.est","CC chemokine receptor antagonist",-0.48901,-1.19,0.254,1215,0.761,"ZK811752, SB.225002, navarixin",0.595166283380062,0.118615343229427,FALSE
"H460","Pearson.est","CDK inhibitor",-0.54832,-1.33,0.115,1126,0.598,"BMS.387032, R547, PHA.793887, aminopurvalanol.a, JNJ.7706621, TG.02, kenpaullone, alvocidib, BMS.265246, ribociclib, abemaciclib, AZD5438, palbociclib",0.939302159646388,0.223298816011589,FALSE
"H460","Pearson.est","CHK inhibitor",0.4275,1.27,0.22,215,0.571,"PF.477736, SCH.900776, LY2606368, LY2603618",0.657577319177794,0.243363891754152,FALSE
"H460","Pearson.est","cyclooxygenase inhibitor",-0.34487,-0.834,0.718,1111,1,"tepoxalin, piroxicam, tryptanthrin, ketoprofen, indoprofen, FR.122047",0.1438755557577,0,FALSE
"H460","Pearson.est","cytochrome P450 inhibitor",-0.32168,-0.785,0.773,619,1,"eplerenone, cobicistat, morin, itraconazole",0.111820506081675,0,FALSE
"H460","Pearson.est","DNA alkylating agent",-0.39955,-0.984,0.484,655,0.913,"dianhydrogalactitol, temozolomide, cyclophosphamide, estramustine, carboplatin, satraplatin, TH.302, streptozotocin, melphalan, carmustine, mitomycin.c",0.315154638355588,0.039529222465701,FALSE
"H460","Pearson.est","DNA inhibitor",-0.35353,-0.847,0.685,1290,1,"melphalan, teroxirone, carmustine, oxaliplatin",0.164309428507574,0,FALSE
"H460","Pearson.est","DNA methyltransferase inhibitor",-0.25337,-0.62,0.916,591,1,"disulfiram, fdcyd, azacitidine, RG108, decitabine",0.0381045263321496,0,FALSE
"H460","Pearson.est","DNA polymerase inhibitor",-0.65464,-1.58,0.026,1283,0.303,"foscarnet, trifluridine, idoxuridine",1.58502665202918,0.518557371497695,FALSE
"H460","Pearson.est","DNA synthesis inhibitor",-0.51182,-1.23,0.195,1101,0.711,"artesunate, enocitabine, CB.10.277, floxuridine, mitomycin.c, cyclocytidine, anisomycin",0.709965388637482,0.148130399270234,FALSE
"H460","Pearson.est","dopamine receptor antagonist",-0.40495,-0.982,0.483,1050,0.894,"amisulpride, piperacetazine, domperidone, mesoridazine, sertindole, raclopride, oxiperomide, paliperidone, UH.232....",0.316052869248488,0.0486624812040823,FALSE
"H460","Pearson.est","estrogen receptor agonist",0.27473,0.834,0.692,139,0.969,"estradiol.cypionate, equol, levonorgestrel, ethinyl.estradiol",0.159893905543242,0.0136762229492347,FALSE
"H460","Pearson.est","estrogen receptor antagonist",0.32837,1.01,0.439,4,0.75,"toremifene",0.357535479757879,0.1249387366083,FALSE
"H460","Pearson.est","FGFR inhibitor",0.33102,1.05,0.326,972,0.74,"erdafitinib, lenvatinib, AZD4547, orantinib, nintedanib, lucitanib, dovitinib, MK.2461, regorafenib, PD.173074",0.486782399932061,0.130768280269024,FALSE
"H460","Pearson.est","FLT3 inhibitor",-0.44515,-1.07,0.379,792,0.863,"ponatinib, dovitinib, midostaurin, TG.101348, lestaurtinib, tozasertib, gilteritinib, sunitinib, pacritinib, KW.2449, TG.02, ENMD.2076, quizartinib",0.421360790031928,0.0639892042847904,FALSE
"H460","Pearson.est","glucocorticoid receptor agonist",-0.32852,-0.804,0.729,934,1,"desonide, flumethasone.pivalate, fluticasone.propionate, halcinonide, prednisolone, rimexolone, flumethasone, halobetasol.propionate, fluocinolone.acetonide, ciclesonide, hydrocortisone",0.137272471682025,0,FALSE
"H460","Pearson.est","glutamate receptor antagonist",0.35052,1.08,0.31,945,0.767,"felbamate, CGP.37849, JNJ.16259685, tiletamine, kynurenic.acid, IEM1754, MTPG, LY456236, CPP, latrepirdine, diazooxonorleucine, ACDPP, SIB.1757",0.508638306165727,0.115204636051019,FALSE
"H460","Pearson.est","glycogen synthase kinase inhibitor",-0.22609,-0.556,0.962,946,1,"TWS.119, tideglusib, kenpaullone",0.0168249279621871,0,FALSE
"H460","Pearson.est","growth factor receptor inhibitor",-0.58048,-1.38,0.104,901,0.648,"PHA.848125, lestaurtinib, GSK1904529A, GSK1838705A, danusertib, AZD3463",0.98296666070122,0.188424994129407,FALSE
"H460","Pearson.est","HCV inhibitor",-0.43235,-1.05,0.399,1217,0.892,"narlaprevir, mericitabine",0.399027104313252,0.0496351456238769,FALSE
"H460","Pearson.est","HDAC inhibitor",-0.21266,-0.512,0.98,574,0.993,"RGFP966, scriptaid, R306465, resminostat, romidepsin, JNJ.26481585, belinostat, trichostatin.a, AR.42, PCI.24781, RG2833, entinostat, givinostat, SB.939, dacinostat",0.00877392430750515,0.00305075150461883,FALSE
"H460","Pearson.est","histamine receptor antagonist",-0.21489,-0.523,0.983,763,1,"levocetirizine, nizatidine, terfenadine, zolantidine, astemizole, BF2.649, pheniramine, tiotidine",0.00744648216786438,0,FALSE
"H460","Pearson.est","HMGCR inhibitor",0.55687,1.7,0.0521,645,0.509,"pitavastatin, lovastatin, atorvastatin, mevastatin, fluvastatin, simvastatin",1.28316227670048,0.293282217663241,FALSE
"H460","Pearson.est","HSP inhibitor",-0.49358,-1.18,0.264,1207,0.757,"ganetespib, SNX.2112, NVP.AUY922, tanespimycin, PU.H71",0.578396073130169,0.120904120499927,FALSE
"H460","Pearson.est","JAK inhibitor",-0.43913,-1.04,0.423,1041,0.89,"tozasertib, AZD1480, pacritinib, AZ960, WHI.P154, TG.101209, TG.02, AT.9283, filgotinib",0.373659632624958,0.0506099933550872,FALSE
"H460","Pearson.est","KIT inhibitor",-0.31204,-0.755,0.82,1151,1,"OSI.930, sunitinib, vatalanib, KI.8751",0.0861861476162833,0,FALSE
"H460","Pearson.est","MDM inhibitor",-0.73615,-1.81,0.00224,1170,0.0784,"RITA, idasanutlin, CGM097, serdemetan, nutlin.3",2.64975198166584,1.10568393731556,TRUE
"H460","Pearson.est","MEK inhibitor",-0.77946,-1.91,0,1195,0.0811,"arctigenin, cobimetinib, refametinib, PD.198306, MEK162, trametinib, PD.184352, selumetinib, AS.703026, nobiletin, PD.318088, PD.0325901, TAK.733, AZD8330, Ro.4987655",Inf,1.09097914578884,TRUE
"H460","Pearson.est","MET inhibitor",0.46325,1.47,0.0696,780,0.439,"INC.280, NVP.BVU972, AMG458, PF.04217903, LY2801653, PHA.665752",1.15739076038944,0.357535479757879,FALSE
"H460","Pearson.est","microtubule inhibitor",-0.71337,-1.72,0.00682,1275,0.148,"cabazitaxel, secnidazole, vinflunine, D.64131, vinblastine, podophyllotoxin",2.16621562534352,0.829738284605043,TRUE
"H460","Pearson.est","mTOR inhibitor",-0.40351,-0.987,0.497,737,0.932,"palomid.529, torin.2, WYE.125132, voxtalisib, SB.2343, PKI.179, deforolimus, LY303511, GSK2126458, NVP.BEZ235, AZD2014, PP242, WAY.600, AZD8055, MLN0128, XL388, torin.1, WYE.354, ku.0063794",0.303643611266668,0.0305840876460186,FALSE
"H460","Pearson.est","NFkB pathway inhibitor",-0.21219,-0.509,0.977,719,0.979,"Ro.106.9920, parthenolide, bortezomib, betulinic.acid, EVP4593",0.0101054362812269,0.00921730819686218,FALSE
"H460","Pearson.est","opioid receptor agonist",-0.55926,-1.37,0.101,950,0.622,"spiradoline, cebranopadol, salvinorin.a, trimebutine",0.995678626217357,0.206209615309181,FALSE
"H460","Pearson.est","p38 MAPK inhibitor",0.32824,0.98,0.471,975,0.738,"talmapimod, SB.239063, TAK.715, SB.242235, VX.702, CMPD.1, skepinone.l",0.326979092871104,0.131943638176958,FALSE
"H460","Pearson.est","PARP inhibitor",-0.51074,-1.24,0.186,908,0.72,"AZD2461, niraparib, PJ.34, AG.14361, E7449, talazoparib",0.730487055782084,0.142667503568732,FALSE
"H460","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.25466,-0.615,0.93,742,1,"axitinib, ponatinib, trapidil, dovitinib, regorafenib, CP.673451, SU014813, sunitinib, vatalanib, crenolanib, KI.8751",0.0315170514460649,0,FALSE
"H460","Pearson.est","phosphatase inhibitor",0.14882,0.434,1,1234,0.995,"menadione, alexidine, BVT.948, AS.1949490, mycophenolate.mofetil, CID.5458317, bis.maltolato.oxovanadium.IV., sodium.stibogluconate, mycophenolic.acid, GSK2830371",0,0.00217691925427455,FALSE
"H460","Pearson.est","phosphodiesterase inhibitor",0.20376,0.638,0.965,1155,1,"enoximone, trequinsin, avanafil, anagrelide, cilostamide, papaverine, YM.976, zardaverine, GSK256066, EMD.53998",0.0154726866562074,0,FALSE
"H460","Pearson.est","PI3K inhibitor",-0.24808,-0.599,0.934,764,1,"BGT226, voxtalisib, GDC.0941, SB.2343, TG.100713, PKI.179, LY303511, GSK2126458, CUDC.907, NVP.BEZ235, YM.201636, PIK.75, ZSTK.474",0.0296531237699066,0,FALSE
"H460","Pearson.est","PLK inhibitor",-0.75156,-1.85,0.00554,1083,0.0797,"GW.843682X, BI.2536, NMS.1286937, GSK461364, HMN.214, volasertib, rigosertib",2.25649023527157,1.09854167860389,TRUE
"H460","Pearson.est","potassium channel blocker",-0.33703,-0.821,0.732,486,1,"dofetilide, meglitinide, mepivacaine, ibutilide, ML133, oleoylethanolamide",0.135488918941608,0,FALSE
"H460","Pearson.est","PPAR receptor agonist",-0.23955,-0.58,0.944,1015,1,"ciprofibrate, oleoylethanolamide",0.025028005701931,0,FALSE
"H460","Pearson.est","progesterone receptor agonist",-0.26975,-0.667,0.892,953,1,"dienogest, melengestrol.acetate, tanaproget",0.0496351456238769,0,FALSE
"H460","Pearson.est","proteasome inhibitor",0.39375,1.2,0.224,881,0.602,"delanzomib, ONX.0914, oprozomib, carfilzomib, ixazomib.citrate, MG.132, bortezomib, ixazomib",0.649751981665837,0.220403508742175,FALSE
"H460","Pearson.est","protein synthesis inhibitor",-0.63246,-1.55,0.0355,1285,0.324,"emetine, brefeldin.a, mercaptopurine, harringtonine, anguidine, bruceantin, cycloheximide, homoharringtonine",1.44977164694491,0.489454989793388,FALSE
"H460","Pearson.est","protein tyrosine kinase inhibitor",-0.33269,-0.802,0.741,888,1,"mubritinib, BMS.599626, tyrphostin.A9, NVP.TAE226",0.130181792020672,0,FALSE
"H460","Pearson.est","RAF inhibitor",-0.50483,-1.24,0.201,1105,0.72,"SB.590885, CEP.32496, RAF265, dabrafenib, LGX818, AZ.628, GDC.0879",0.696803942579511,0.142667503568732,FALSE
"H460","Pearson.est","RET tyrosine kinase inhibitor",-0.34496,-0.836,0.705,873,1,"regorafenib, cabozantinib, sunitinib",0.151810883008601,0,FALSE
"H460","Pearson.est","retinoid receptor agonist",-0.35923,-0.87,0.655,1392,1,"adarotene",0.183758700008217,0,FALSE
"H460","Pearson.est","ribonucleotide reductase inhibitor",-0.44285,-1.08,0.369,924,0.896,"gemcitabine, cladribine, triapine, clofarabine, LY2334737",0.43297363384094,0.0476919903378748,FALSE
"H460","Pearson.est","serotonin receptor agonist",-0.53638,-1.3,0.123,1447,0.652,"aripiprazole",0.910094888560602,0.18575240426808,FALSE
"H460","Pearson.est","serotonin receptor antagonist",-0.44652,-1.08,0.356,1068,0.896,"pirenperone, sertindole, paliperidone, SB.200646, aripiprazole",0.448550002027125,0.0476919903378748,FALSE
"H460","Pearson.est","sodium channel blocker",-0.38465,-0.923,0.591,1013,0.971,"triamterene, butamben, mexiletine, benzethonium, ajmaline, A.803467",0.228412519118745,0.0127807700919951,FALSE
"H460","Pearson.est","src inhibitor",-0.46449,-1.12,0.321,1133,0.873,"KX2.391, PP.2, TG.100572, bosutinib",0.493494967595128,0.0589857562944303,FALSE
"H460","Pearson.est","sterol demethylase inhibitor",-0.30791,-0.75,0.793,444,1,"posaconazole, chlormidazole, sulconazole, terconazole, lanoconazole, ketoconazole",0.100726812682396,0,FALSE
"H460","Pearson.est","TGF beta receptor inhibitor",0.42926,1.33,0.149,829,0.575,"LY2109761, SB.431542, repsox, D.4476, SB.525334, adaprev",0.826813731587726,0.24033215531037,FALSE
"H460","Pearson.est","thymidylate synthase inhibitor",-0.61761,-1.5,0.0411,1141,0.351,"ftorafur, trifluridine, raltitrexed, carmofur",1.38615817812393,0.454692883534176,FALSE
"H460","Pearson.est","topoisomerase inhibitor",-0.50043,-1.2,0.243,833,0.767,"irinotecan, nemorubicin, doxorubicin, camptothecin, SN.38, topotecan, exatecan.mesylate, fleroxacin, dexrazoxane, rubitecan, valrubicin, genz.644282, daunorubicin, voreloxin, teniposide, amonafide, idarubicin, amsacrine, TAS.103",0.614393726401688,0.115204636051019,FALSE
"H460","Pearson.est","tubulin polymerization inhibitor",-0.66396,-1.59,0.0233,1027,0.338,"mebendazole, oxibendazole, paclitaxel, KX2.391, vindesine, indibulin, vincristine, plinabulin, nocodazole, CYT.997, docetaxel, ABT.751, BNC105, vinorelbine, vinblastine, dolastatin.10, podophyllotoxin, parbendazole, combretastatin.A.4, albendazole, taltobulin, verubulin, epothilone.b, fosbretabulin",1.63264407897398,0.471083299722345,FALSE
"H460","Pearson.est","tyrosine kinase inhibitor",-0.2958,-0.717,0.819,873,1,"regorafenib, mubritinib, BMS.599626, cabozantinib, tyrphostin.A9, UNC2250, tivantinib, sunitinib, aminopurvalanol.a, NVP.TAE226",0.0867160982395816,0,FALSE
"H460","Pearson.est","VEGFR inhibitor",-0.2665,-0.644,0.92,817,1,"dovitinib, MK.2461, regorafenib, semaxanib, PD.173074, cabozantinib, SU014813, SAR131675, OSI.930, sunitinib, RAF265, vatalanib, TG.100572, ENMD.2076, KI.8751",0.0362121726544447,0,FALSE
"H460","Pearson.est","vitamin D receptor agonist",-0.35484,-0.852,0.677,847,1,"alfacalcidol, doxercalciferol, tacalcitol, ercalcitriol",0.169411331314856,0,FALSE
"H1299","Pearson.est","EGFR inhibitor",0.8326,2.35,0,121,0.0105,"AZD8931, poziotinib, XL.647, canertinib, neratinib, gefitinib, lapatinib, BMS.690514, dacomitinib, osimertinib, erlotinib, tucatinib, ARRY.334543, afatinib, vandetanib, BMS.599626, PD.168393, CUDC.101, icotinib, WZ8040, AST.1306, pelitinib, BIBU.1361, PD.153035, CP.724714, AEE788, rociletinib, WZ.4002, GW.583340",Inf,1.97881070093006,TRUE
"H1299","Pearson.est","Abl kinase inhibitor",-0.32189,-0.752,0.804,998,1,"ponatinib, flumatinib, nilotinib, KW.2449, tozasertib, GZD824",0.0947439512515487,0,FALSE
"H1299","Pearson.est","acetylcholine receptor agonist",-0.4728,-1.12,0.317,1189,0.73,"xanomeline, oxiracetam",0.498940737782249,0.136677139879544,FALSE
"H1299","Pearson.est","acetylcholine receptor antagonist",-0.4804,-1.12,0.329,1151,0.73,"methscopolamine, iododexetimide",0.482804102050026,0.136677139879544,FALSE
"H1299","Pearson.est","adenosine receptor antagonist",0.64509,1.76,0.00909,122,0.156,"CGS.15943, MRS.1220, SCH.58261, PSB.1115",2.04143611677803,0.806875401645538,TRUE
"H1299","Pearson.est","adrenergic receptor agonist",0.2568,0.734,0.824,1080,1,"isoxsuprine, methyldopa, oxymetazoline, isoetharine, ritodrine, norepinephrine, metaraminol, epinephrine, terbutaline, xylazine, A61603, clenbuterol, buphenine, lidamidine, midodrine",0.0840727883028842,0,FALSE
"H1299","Pearson.est","adrenergic receptor antagonist",-0.34419,-0.799,0.735,868,1,"pindolol, naftidrofuryl, metoprolol, oxprenolol, atipamezole, vincamine, idazoxan, carvedilol",0.133712660915805,0,FALSE
"H1299","Pearson.est","AKT inhibitor",0.46108,1.34,0.146,243,0.356,"GDC.0068, uprosertib, CCT128930, GSK2110183, AZD5363, triciribine",0.835647144215563,0.448550002027125,FALSE
"H1299","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.26514,0.741,0.796,1067,1,"GW.788388, brigatinib, SB.505124, NVP.TAE684, CEP.37440, alectinib, AP26113, AZD3463, crizotinib, DMH1, lorlatinib",0.0990869322623309,0,FALSE
"H1299","Pearson.est","androgen receptor antagonist",-0.26972,-0.638,0.913,551,0.952,"cyproterone.acetate, RU.58841, bicalutamide, flutamide, nilutamide",0.039529222465701,0.0213630516155257,FALSE
"H1299","Pearson.est","antioxidant",0.53883,1.49,0.0708,671,0.301,"mesna, taurine, trolox, rutin, chlorogenic.acid, benfotiamine",1.14996674231023,0.521433504406157,FALSE
"H1299","Pearson.est","AP inhibitor",-0.51716,-1.22,0.224,1012,0.668,"birinapant, GDC.0152, idronoxil",0.649751981665837,0.175223537524454,FALSE
"H1299","Pearson.est","ATPase inhibitor",-0.71887,-1.69,0.0193,1165,0.122,"evodiamine, digitoxin, ouabain, k.strophanthidin, thonzonium, NMS.873, digitoxigenin, oligomycin.a, digoxin",1.71444269099223,0.913640169325252,TRUE
"H1299","Pearson.est","Aurora kinase inhibitor",-0.64737,-1.55,0.0259,1167,0.31,"ZM.447439, GSK1070916, alisertib, KW.2449, tozasertib, MK.8745, barasertib.HQPA, hesperadin, CCT137690, AT.9283, barasertib, PF.03814735, MK.5108, AMG900, SNS.314, danusertib",1.58670023591875,0.508638306165727,FALSE
"H1299","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.30244,-0.703,0.847,940,0.993,"josamycin, radezolid, valnemulin",0.0721165896692931,0.00305075150461883,FALSE
"H1299","Pearson.est","bacterial DNA gyrase inhibitor",-0.31494,-0.749,0.783,702,1,"sparfloxacin, trovafloxacin, sarafloxacin, norfloxacin, lomefloxacin, novobiocin",0.106238237942057,0,FALSE
"H1299","Pearson.est","BCL inhibitor",-0.4493,-1.05,0.419,1229,0.861,"TW.37, gossypol",0.377785977033705,0.0649968485463452,FALSE
"H1299","Pearson.est","Bcr.Abl kinase inhibitor",-0.37134,-0.875,0.653,998,1,"ponatinib, flumatinib, nilotinib, tozasertib, GZD824",0.185086818724926,0,FALSE
"H1299","Pearson.est","benzodiazepine receptor agonist",0.22997,0.661,0.859,1118,1,"CL.218872, gamma.aminobutyric.acid, nefiracetam, piperazine, eprinomectin, lorazepam, zaleplon, bentazepam, CGS.20625, indiplon, ZK.93423, ivermectin, temazepam",0.0660068361687577,0,FALSE
"H1299","Pearson.est","bromodomain inhibitor",-0.3536,-0.825,0.688,634,1,"I.BET151, OTX015, PFI.1, bromosporine",0.162411561764489,0,FALSE
"H1299","Pearson.est","calcium channel blocker",-0.33053,-0.765,0.746,1423,1,"carboxyamidotriazole",0.127261172527331,0,FALSE
"H1299","Pearson.est","CC chemokine receptor antagonist",-0.60278,-1.4,0.0927,913,0.507,"RS.504393, PF.04136309, MK.0812, SB.225002, UNBS.5162",1.0329202658555,0.294992040666664,FALSE
"H1299","Pearson.est","CDK inhibitor",-0.33829,-0.795,0.743,880,1,"JNJ.7706621, AZD5438, kenpaullone, palbociclib, dinaciclib, R547, PHA.848125, BMS.265246, BMS.387032, indisulam, abemaciclib, PHA.793887",0.129011186239425,0,FALSE
"H1299","Pearson.est","CHK inhibitor",-0.43828,-1.03,0.442,1191,0.884,"LY2606368, PF.477736",0.354577730650908,0.0535477349869269,FALSE
"H1299","Pearson.est","cyclooxygenase inhibitor",-0.30549,-0.725,0.813,1096,1,"indoprofen, piroxicam, AM.404, naproxen, suxibuzone, tepoxalin",0.0899094544059319,0,FALSE
"H1299","Pearson.est","cytochrome P450 inhibitor",-0.38331,-0.895,0.613,929,1,"clotrimazole, cobicistat, metyrapone",0.212539525481585,0,FALSE
"H1299","Pearson.est","DNA alkylating agent",-0.38587,-0.904,0.615,904,1,"streptozotocin, estramustine, cisplatin, carboplatin, TH.302, dianhydrogalactitol, satraplatin, melphalan",0.211124884224583,0,FALSE
"H1299","Pearson.est","DNA inhibitor",-0.38573,-0.908,0.577,1338,1,"valrubicin, melphalan, chlorambucil",0.238824186844269,0,FALSE
"H1299","Pearson.est","DNA methyltransferase inhibitor",0.24649,0.701,0.825,184,1,"azacitidine, fdcyd",0.0835460514500749,0,FALSE
"H1299","Pearson.est","DNA polymerase inhibitor",-0.41626,-0.965,0.52,1159,1,"trifluridine, idoxuridine, cephalomannine",0.283996656365201,0,FALSE
"H1299","Pearson.est","DNA synthesis inhibitor",-0.52826,-1.22,0.215,981,0.668,"nelarabine, azodicarbonamide, cyclocytidine, artesunate, enocitabine, cisplatin, CB.10.277, artemisinin, anisomycin",0.667561540084395,0.175223537524454,FALSE
"H1299","Pearson.est","dopamine receptor antagonist",0.21578,0.617,0.916,264,1,"lurasidone, clebopride, domperidone, ziprasidone, remoxipride, acetophenazine, nemonapride, mesoridazine, oxiperomide",0.0381045263321496,0,FALSE
"H1299","Pearson.est","estrogen receptor agonist",0.29792,0.83,0.668,1019,1,"levonorgestrel, erteberel, ethinyl.estradiol, equol, estradiol.cypionate, PPT, estradiol, estrone",0.175223537524454,0,FALSE
"H1299","Pearson.est","estrogen receptor antagonist",-0.39952,-0.941,0.537,1139,1,"fulvestrant, toremifene",0.270025714300444,0,FALSE
"H1299","Pearson.est","FGFR inhibitor",-0.50765,-1.19,0.246,1048,0.69,"MK.2461, dovitinib, nintedanib, erdafitinib, regorafenib",0.609064892896621,0.161150909262745,FALSE
"H1299","Pearson.est","FLT3 inhibitor",-0.49502,-1.17,0.272,998,0.715,"ponatinib, lestaurtinib, TG.101348, dovitinib, KW.2449, tyrphostin.AG.1296, tozasertib, midostaurin, quizartinib, sorafenib",0.565431095965801,0.145693958198919,FALSE
"H1299","Pearson.est","glucocorticoid receptor agonist",0.15179,0.417,0.991,1232,0.998,"triamcinolone.acetonide, ciclesonide, fludroxycortide, hydrocortisone, desonide, methylprednisolone, betamethasone, difluprednate, flumethasone.pivalate, dexamethasone.acetate, fluocinolone.acetonide, clobetasol.propionate, flumethasone, piretanide, prednisolone.acetate, triamcinolone, halobetasol.propionate, halcinonide, prednisolone, prednisolone.hemisuccinate, beclomethasone.dipropionate, rimexolone, deflazacort, fluticasone.propionate, fluorometholone",0.00392634551472468,0.000869458712628891,FALSE
"H1299","Pearson.est","glutamate receptor antagonist",0.42771,1.21,0.204,164,0.488,"diazooxonorleucine, latrepirdine, CGP.37849, kynurenic.acid, SIB.1757",0.690369832574101,0.311580177997289,FALSE
"H1299","Pearson.est","glycogen synthase kinase inhibitor",-0.27844,-0.66,0.882,926,0.983,"GSK.3.inhibitor.IX, TWS.119, kenpaullone, AZD2858, tideglusib",0.0545314148681803,0.00744648216786438,FALSE
"H1299","Pearson.est","growth factor receptor inhibitor",-0.36841,-0.873,0.649,927,1,"GSK1838705A, PHA.848125, lestaurtinib, danusertib",0.187755303199631,0,FALSE
"H1299","Pearson.est","HCV inhibitor",-0.65176,-1.53,0.0424,1138,0.314,"Ro.9187, mericitabine, narlaprevir",1.37263414340727,0.503070351926785,FALSE
"H1299","Pearson.est","HDAC inhibitor",-0.30694,-0.727,0.814,760,1,"R306465, ACY.1215, SB.939, trichostatin.a, givinostat, RG2833, AR.42, resminostat, scriptaid, chidamide, dacinostat, entinostat, belinostat",0.0893755951107988,0,FALSE
"H1299","Pearson.est","histamine receptor antagonist",-0.21575,-0.51,0.976,1180,0.994,"nizatidine, tiotidine, cimetidine",0.0105501823333082,0.00261361560268669,FALSE
"H1299","Pearson.est","HMGCR inhibitor",-0.84377,-2,0.00124,1408,0.0212,"pitavastatin, fluvastatin, mevastatin, atorvastatin",2.90657831483776,1.67366413907125,TRUE
"H1299","Pearson.est","HSP inhibitor",-0.64908,-1.52,0.052,1247,0.3,"BIIB021, PU.H71, ganetespib, SNX.2112, NVP.AUY922, NMS.E973",1.2839966563652,0.522878745280338,FALSE
"H1299","Pearson.est","JAK inhibitor",-0.36124,-0.849,0.67,1039,1,"lestaurtinib, TG.101348, AZ960, PRT062070, tozasertib, AT.9283",0.173925197299174,0,FALSE
"H1299","Pearson.est","KIT inhibitor",-0.5337,-1.25,0.191,1107,0.656,"cediranib, OSI.930, motesanib, vatalanib, midostaurin, sorafenib, KI.8751, regorafenib, pazopanib",0.718966632752272,0.18309616062434,FALSE
"H1299","Pearson.est","MDM inhibitor",-0.28205,-0.657,0.882,1222,0.968,"serdemetan",0.0545314148681803,0.0141246426916063,FALSE
"H1299","Pearson.est","MEK inhibitor",0.66475,2.05,0.00518,168,0.0514,"trametinib, AS.703026, selumetinib, cobimetinib, AZD8330, PD.0325901, TAK.733, Ro.4987655, MEK162, PD.318088, PD.198306, MEK1.2.inhibitor",2.28567024025477,1.28903688100472,TRUE
"H1299","Pearson.est","MET inhibitor",-0.2762,-0.647,0.903,955,0.96,"AMG458, PHA.665752, LY2801653",0.0443122496864942,0.0177287669604316,FALSE
"H1299","Pearson.est","microtubule inhibitor",-0.72772,-1.7,0.00855,1273,0.133,"D.64131, podophyllotoxin, secnidazole, cabazitaxel, vinflunine, vinblastine",2.06803388527183,0.876148359032914,TRUE
