"type","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"H520","Pearson.est","tyrosine kinase inhibitor",-0.45019,-1.1,0.332,894,0.784,"dasatinib, bafetinib, cabozantinib, sorafenib, tyrphostin.AG.99, BMS.599626, PP.121, mubritinib, tivantinib, tyrphostin.A9, aminopurvalanol.a, AV.412, CP.724714, regorafenib",0.478861916295964,0.105683937315562,FALSE
"H520","Pearson.est","VEGFR inhibitor",-0.33548,-0.836,0.64,1247,0.779,"ENMD.2076, pazopanib, foretinib, XL.647, nintedanib, AEE788, regorafenib, lenvatinib",0.193820026016113,0.108462542327436,FALSE
"H520","Pearson.est","vitamin D receptor agonist",-0.39273,-0.962,0.487,1416,0.669,"doxercalciferol",0.312471038785366,0.174573882232177,FALSE
"H460","Pearson.est","EGFR inhibitor",-0.15743,-0.402,0.998,881,0.997,"osimertinib, brigatinib, WZ8040, tyrphostin.AG.1478, vandetanib, tucatinib, CGP.52411, BMS.599626, PD.168393, BIBU.1361, lapatinib, neratinib, rociletinib, WZ.4002, dovitinib, CP.724714, salvianolic.acid.B",0.000869458712628891,0.00130484168834428,FALSE
"H460","Pearson.est","Abl kinase inhibitor",-0.48144,-1.22,0.226,1269,0.669,"ponatinib, metatinib, nilotinib, imatinib",0.645891560852599,0.174573882232177,FALSE
"H460","Pearson.est","acetylcholine receptor agonist",-0.41258,-1.05,0.376,1353,0.566,"oxiracetam",0.424812155072339,0.247183568811729,FALSE
"H460","Pearson.est","acetylcholine receptor antagonist",0.71905,1.9,0.0168,115,0.192,"iododexetimide, diphemanil, darifenacin",1.77469071827414,0.71669877129645,TRUE
"H460","Pearson.est","adenosine receptor antagonist",0.46854,1.25,0.209,345,0.513,"CGS.15943, MRS.1220, SCH.58261",0.679853713888946,0.289882634888184,FALSE
"H460","Pearson.est","adrenergic receptor agonist",0.55126,1.51,0.078,72,0.328,"ritodrine, isoxsuprine, methyldopa, xylazine",1.10790539730952,0.484126156288321,FALSE
"H460","Pearson.est","adrenergic receptor antagonist",0.42837,1.12,0.295,287,0.617,"prazosin, RS.17053, atenolol...., metoprolol, practolol, atenolol......",0.530177984021837,0.209714835966758,FALSE
"H460","Pearson.est","AKT inhibitor",0.31824,0.841,0.657,183,0.794,"GDC.0068, palomid.529, GSK2110183, triciribine",0.182434630440219,0.100179497572904,FALSE
"H460","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.54912,1.45,0.13,202,0.338,"GW.788388, lorlatinib, NVP.TAE684, SB.505124",0.886056647693163,0.471083299722345,FALSE
"H460","Pearson.est","androgen receptor antagonist",0.36209,0.96,0.468,544,0.738,"nilutamide, enzalutamide, bicalutamide, flutamide",0.329754146925876,0.131943638176958,FALSE
"H460","Pearson.est","antioxidant",-0.41131,-1.05,0.389,1085,0.566,"trolox, chlorogenic.acid, mesna",0.410050398674292,0.247183568811729,FALSE
"H460","Pearson.est","AP inhibitor",0.28153,0.744,0.722,78,0.809,"tanshinone.i",0.141462802430361,0.0920514783877277,FALSE
"H460","Pearson.est","ATPase inhibitor",-0.31124,-0.805,0.693,990,0.769,"omeprazole, NMS.873, ouabain, digitoxigenin, digoxin, digitoxin",0.159266765388193,0.114073660198569,FALSE
"H460","Pearson.est","Aurora kinase inhibitor",-0.5357,-1.4,0.119,1016,0.496,"alisertib, AMG900, KW.2449, GSK1070916, CCT137690, CCT129202, PF.03814735, CYC116, MK.8745, hesperadin, ENMD.2076, MK.5108, PHA.680632",0.924453038607469,0.304518323509803,FALSE
"H460","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.4366,-1.11,0.326,1208,0.586,"tedizolid, azalomycin.b, radezolid, valnemulin",0.486782399932061,0.232102383981909,FALSE
"H460","Pearson.est","bacterial DNA gyrase inhibitor",0.59799,1.62,0.0563,193,0.374,"sparfloxacin, norfloxacin, nadifloxacin, trovafloxacin",1.24949160514865,0.42712839779952,FALSE
"H460","Pearson.est","BCL inhibitor",-0.50509,-1.29,0.181,1145,0.562,"ABT.737, navitoclax, TW.37, venetoclax",0.742321425130815,0.250263684430939,FALSE
"H460","Pearson.est","Bcr.Abl kinase inhibitor",-0.56204,-1.43,0.114,1269,0.587,"ponatinib, metatinib, nilotinib, imatinib",0.943095148663527,0.231361898752386,FALSE
"H460","Pearson.est","benzodiazepine receptor agonist",0.5712,1.51,0.0637,220,0.328,"indiplon, gamma.aminobutyric.acid, CL.218872, temazepam, nefiracetam, piperazine",1.19586056766465,0.484126156288321,FALSE
"H460","Pearson.est","bromodomain inhibitor",-0.40614,-1.05,0.383,1121,0.566,"bromosporine, I.BET.762",0.416801226031377,0.247183568811729,FALSE
"H460","Pearson.est","calcium channel blocker",0.29375,0.751,0.757,399,0.825,"SKF.96365, efonidipine.monoethanolate, pranidipine, tetrandrine",0.120904120499927,0.0835460514500749,FALSE
"H460","Pearson.est","CC chemokine receptor antagonist",-0.49699,-1.3,0.163,1195,0.578,"navarixin, RS.504393",0.787812395596042,0.238072161579471,FALSE
"H460","Pearson.est","CDK inhibitor",-0.68197,-1.77,0.0158,1087,0.266,"NU6027, AT.7519, TG.02, PHA.848125, dinaciclib, BMS.387032, AZD5438, aminopurvalanol.a, indirubin, abemaciclib, palbociclib, alvocidib, PHA.793887, BMS.265246, ribociclib",1.80134291304558,0.575118363368933,FALSE
"H460","Pearson.est","CHK inhibitor",-0.42986,-1.13,0.297,973,0.574,"AZD7762, SB.218078, LY2603618, SCH.900776",0.527243550682788,0.241088107602027,FALSE
"H460","Pearson.est","cyclooxygenase inhibitor",0.27113,0.726,0.807,278,0.809,"naproxen, pterostilbene, metoxibutropate, phenylbutazone, FK.3311",0.0931264652779296,0.0920514783877277,FALSE
"H460","Pearson.est","cytochrome P450 inhibitor",0.71109,1.86,0.0147,230,0.165,"itraconazole, morin, metyrapone, eplerenone",1.83268266525182,0.782516055786094,TRUE
"H460","Pearson.est","DNA alkylating agent",-0.43757,-1.13,0.313,986,0.574,"carmustine, melphalan, estramustine, TH.302, dianhydrogalactitol, carboplatin, mitomycin.c",0.504455662453552,0.241088107602027,FALSE
"H460","Pearson.est","DNA inhibitor",-0.4731,-1.18,0.286,1356,0.585,"teroxirone, carboplatin, valrubicin, mechlorethamine",0.543633966870957,0.23284413391782,FALSE
"H460","Pearson.est","DNA methyltransferase inhibitor",-0.46625,-1.19,0.259,1304,0.596,"disulfiram, decitabine",0.586700235918748,0.224753740259764,FALSE
"H460","Pearson.est","DNA polymerase inhibitor",0.46545,1.24,0.212,290,0.493,"famciclovir, cephalomannine, cidofovir, menadione",0.673664139071249,0.30715308072277,FALSE
"H460","Pearson.est","DNA synthesis inhibitor",-0.42548,-1.09,0.347,1213,0.576,"enocitabine, capecitabine, floxuridine, anisomycin, cyclocytidine, mitomycin.c",0.459670525209126,0.239577516576788,FALSE
"H460","Pearson.est","dopamine receptor antagonist",0.28946,0.778,0.732,201,0.84,"clebopride, nemonapride, domperidone, sertindole",0.135488918941608,0.0757207139381184,FALSE
"H460","Pearson.est","estrogen receptor agonist",-0.28956,-0.741,0.777,1132,0.823,"equol, PPT",0.109578981199086,0.0846001647877302,FALSE
"H460","Pearson.est","estrogen receptor antagonist",0.58023,1.56,0.0907,219,0.34,"toremifene, raloxifene, fulvestrant",1.0423927129399,0.468521082957745,FALSE
"H460","Pearson.est","FGFR inhibitor",0.40683,1.1,0.33,196,0.583,"lucitanib, orantinib, erdafitinib",0.481486060122112,0.234331445240986,FALSE
"H460","Pearson.est","FLT3 inhibitor",-0.41817,-1.05,0.381,1040,0.566,"midostaurin, KW.2449, TG.02, sunitinib, quizartinib, pacritinib, ponatinib, dovitinib, ENMD.2076, TG.101348",0.419075024324381,0.247183568811729,FALSE
"H460","Pearson.est","glucocorticoid receptor agonist",0.27046,0.719,0.814,17,0.794,"triamcinolone.acetonide, piretanide",0.0893755951107988,0.100179497572904,FALSE
"H460","Pearson.est","glutamate receptor antagonist",0.41508,1.11,0.317,261,0.6,"JNJ.16259685, kynurenic.acid, MTPG, CGP.37849",0.498940737782249,0.221848749616356,FALSE
"H460","Pearson.est","glycogen synthase kinase inhibitor",0.32811,0.878,0.573,265,0.823,"CHIR.99021, CHIR.98014, GSK.3.inhibitor.IX",0.24184537803261,0.0846001647877302,FALSE
"H460","Pearson.est","growth factor receptor inhibitor",-0.47753,-1.21,0.238,717,0.651,"GW.441756, GSK1838705A, danusertib, lestaurtinib, PHA.848125",0.623423042943488,0.186419011431808,FALSE
"H460","Pearson.est","HCV inhibitor",-0.38894,-0.994,0.464,1236,0.601,"mericitabine, narlaprevir",0.333482019445119,0.22112552799726,FALSE
"H460","Pearson.est","HDAC inhibitor",-0.55081,-1.42,0.109,1004,0.549,"NSC.3852, panobinostat, romidepsin, SB.939, scriptaid, mocetinostat, PCI.24781, JNJ.26481585, AR.42, M.344, resminostat, vorinostat, entinostat, RG2833, dacinostat, trichostatin.a, chidamide, givinostat",0.962573502059376,0.260427655549908,FALSE
"H460","Pearson.est","histamine receptor antagonist",0.3674,0.959,0.46,299,0.708,"famotidine, chloropyramine, epinastine, cimetidine, tecastemizole, lafutidine, ebastine",0.337242168318426,0.149966742310231,FALSE
"H460","Pearson.est","HMGCR inhibitor",0.69079,1.85,0.0189,288,0.133,"lovastatin, atorvastatin, mevastatin, fluvastatin",1.72353819582676,0.876148359032914,TRUE
"H460","Pearson.est","HSP inhibitor",-0.44508,-1.13,0.273,1298,0.574,"NVP.AUY922, PU.H71, VER.49009, ganetespib, tanespimycin",0.563837352959244,0.241088107602027,FALSE
"H460","Pearson.est","JAK inhibitor",-0.53032,-1.38,0.142,1125,0.497,"TG.02, TG.101209, WHI.P154, AZ960, pacritinib, TG.101348, filgotinib",0.847711655616944,0.303643611266668,FALSE
"H460","Pearson.est","KIT inhibitor",-0.31484,-0.809,0.674,1144,0.781,"KI.8751, sunitinib, OSI.930, vatalanib, imatinib",0.17134010346468,0.1073489661227,FALSE
"H460","Pearson.est","MDM inhibitor",-0.6425,-1.64,0.0384,1138,0.458,"RITA, CGM097, nutlin.3, idasanutlin",1.41566877563247,0.339134521996131,FALSE
"H460","Pearson.est","MEK inhibitor",-0.56662,-1.47,0.0841,1139,0.551,"cobimetinib, nobiletin, PD.318088, PD.184352, Ro.4987655, PD.0325901, MEK162, AZD8330, TAK.733, trametinib, selumetinib, AS.703026",1.07520400420209,0.258848401148215,FALSE
"H460","Pearson.est","MET inhibitor",0.36524,0.964,0.467,449,0.766,"AMG458, INC.280, PF.04217903, PHA.665752",0.330683119433888,0.115771230367396,FALSE
"H460","Pearson.est","microtubule inhibitor",-0.32113,-0.809,0.696,1284,0.781,"vinflunine, D.64131",0.157390760389438,0.1073489661227,FALSE
"H460","Pearson.est","mTOR inhibitor",-0.39943,-1,0.436,895,0.61,"XL388, deforolimus, torin.1, WAY.600, voxtalisib, LY3023414, sirolimus, PP242, AZD8055, WYE.354, WYE.125132, LY303511, temsirolimus, ku.0063794, GDC.0980, AZD2014, MLN0128, everolimus, NVP.BEZ235",0.360513510731414,0.214670164989233,FALSE
"H460","Pearson.est","NFkB pathway inhibitor",0.28782,0.773,0.721,221,0.82,"tyloxapol, parthenolide...., bindarit",0.142064735280571,0.0861861476162833,FALSE
"H460","Pearson.est","opioid receptor agonist",-0.4652,-1.19,0.275,1367,0.596,"salvinorin.a",0.560667306169737,0.224753740259764,FALSE
"H460","Pearson.est","p38 MAPK inhibitor",0.42433,1.13,0.31,428,0.638,"TAK.715, SB.239063, CMPD.1",0.508638306165727,0.195179321278838,FALSE
"H460","Pearson.est","PARP inhibitor",-0.40586,-1.03,0.402,1142,0.58,"endo.IWR.1, niraparib, talazoparib, olaparib",0.39577394691553,0.236572006437063,FALSE
"H460","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.4805,-1.19,0.271,1130,0.596,"linifanib, KI.8751, trapidil, sunitinib, vatalanib, ponatinib, crenolanib, dovitinib, axitinib, imatinib",0.567030709125594,0.224753740259764,FALSE
"H460","Pearson.est","phosphatase inhibitor",0.59818,1.57,0.0596,486,0.381,"BVT.948, alexidine, AS.1949490, menadione, mycophenolic.acid, mycophenolate.mofetil, sodium.stibogluconate",1.22475374025976,0.419075024324381,FALSE
"H460","Pearson.est","phosphodiesterase inhibitor",0.31354,0.843,0.623,289,0.821,"enoximone, GSK256066, avanafil",0.20551195334083,0.0856568428805592,FALSE
"H460","Pearson.est","PI3K inhibitor",-0.24252,-0.613,0.907,1301,0.929,"GDC.0980, PIK.75, NVP.BEZ235",0.0423927129399047,0.0319842860063582,FALSE
"H460","Pearson.est","PLK inhibitor",-0.80764,-2.06,0.00187,1163,0.0648,"HMN.214, GSK461364, GW.843682X, BI.2536, rigosertib, NMS.1286937, volasertib",2.7281583934635,1.18842499412941,TRUE
"H460","Pearson.est","potassium channel blocker",0.3973,1.04,0.406,13,0.656,"dofetilide",0.391473966422806,0.18309616062434,FALSE
"H460","Pearson.est","PPAR receptor agonist",0.7643,2.04,0.00239,171,0.117,"pterostilbene, S26948, fenofibrate, GW.501516",2.62160209905186,0.931814138253838,TRUE
"H460","Pearson.est","progesterone receptor agonist",0.48312,1.27,0.197,483,0.517,"norgestrel, norethindrone, norethindrone.acetate, dienogest, nomegestrol.acetate",0.705533773838407,0.286509456906058,FALSE
"H460","Pearson.est","proteasome inhibitor",0.56026,1.47,0.106,342,0.345,"oprozomib, delanzomib, ONX.0914, MG.132",0.97469413473523,0.462180904926726,FALSE
"H460","Pearson.est","protein synthesis inhibitor",-0.26005,-0.654,0.857,1173,0.91,"tedizolid.phosphate, emetine, thiostrepton, homoharringtonine, anguidine",0.0670191780768018,0.0409586076789064,FALSE
"H460","Pearson.est","protein tyrosine kinase inhibitor",-0.59982,-1.5,0.073,1296,0.637,"AV.412, CP.724714, mubritinib",1.13667713987954,0.19586056766465,FALSE
"H460","Pearson.est","RAF inhibitor",-0.33828,-0.868,0.623,1099,0.731,"CEP.32496, TAK.632, vemurafenib, dabrafenib",0.20551195334083,0.13608262304214,FALSE
"H460","Pearson.est","RET tyrosine kinase inhibitor",0.3316,0.857,0.607,76,0.828,"apatinib",0.216811308924742,0.0819696632151199,FALSE
"H460","Pearson.est","retinoid receptor agonist",-0.42137,-1.09,0.341,1050,0.576,"LE.135, CD.437, bexarotene, adarotene",0.467245621007502,0.239577516576788,FALSE
"H460","Pearson.est","ribonucleotide reductase inhibitor",-0.45817,-1.16,0.296,917,0.595,"cladribine, triapine, pentostatin, clofarabine, LY2334737, gemcitabine, fludarabine",0.528708288941061,0.22548303427145,FALSE
"H460","Pearson.est","serotonin receptor antagonist",-0.30265,-0.758,0.746,1374,0.818,"SB.200646, SB.216641",0.127261172527331,0.087246696328677,FALSE
"H460","Pearson.est","sodium channel blocker",0.3101,0.801,0.697,357,0.832,"cibenzoline, benzocaine, benzethonium, oxcarbazepine, ajmaline",0.156767221901991,0.0798766737092761,FALSE
"H460","Pearson.est","src inhibitor",-0.34407,-0.876,0.596,1227,0.738,"TG.100572, KX2.391",0.224753740259764,0.131943638176958,FALSE
"H460","Pearson.est","sterol demethylase inhibitor",-0.69164,-1.8,0.0144,1289,0.322,"lanoconazole, ketoconazole",1.84163750790475,0.492144128304169,FALSE
"H460","Pearson.est","TGF beta receptor inhibitor",0.50725,1.36,0.135,465,0.42,"LY2109761, repsox, SB.525334, D.4476",0.869666231504994,0.3767507096021,FALSE
"H460","Pearson.est","thymidylate synthase inhibitor",-0.58002,-1.47,0.0915,1224,0.551,"capecitabine, trifluridine, carmofur",1.03857890593355,0.258848401148215,FALSE
"H460","Pearson.est","topoisomerase inhibitor",-0.55579,-1.41,0.103,1357,0.52,"voreloxin, licochalcone.a, TAS.103, valrubicin, idarubicin, amsacrine, amonafide, mitoxantrone",0.987162775294828,0.283996656365201,FALSE
"H460","Pearson.est","tubulin polymerization inhibitor",-0.57816,-1.5,0.0692,951,0.637,"podophyllotoxin, plinabulin, vinblastine, vindesine, nocodazole, CYT.997, fenbendazole, BNC105, dolastatin.10, docetaxel, taltobulin, epothilone.d, flubendazole, ABT.751, verubulin, combretastatin.A.4, parbendazole, fosbretabulin, KX2.391, epothilone.b",1.15989390554324,0.19586056766465,FALSE
"H460","Pearson.est","tyrosine kinase inhibitor",-0.36431,-0.926,0.539,919,0.675,"tivantinib, vandetanib, dasatinib, NVP.TAE226, BMS.599626, UNC2250, hypericin, AMG.208, sunitinib, aminopurvalanol.a, AV.412, CP.724714, tyrphostin.AG.99, mubritinib",0.268411234813261,0.170696227168975,FALSE
"H460","Pearson.est","VEGFR inhibitor",-0.3832,-0.968,0.494,1130,0.624,"linifanib, KI.8751, MGCD.265, tivozanib, sunitinib, OSI.930, TG.100572, vatalanib, semaxanib, foretinib, golvatinib, dovitinib, ENMD.2076, axitinib",0.306273051076353,0.204815410317576,FALSE
"H460","Pearson.est","vitamin D receptor agonist",-0.52738,-1.33,0.157,1244,0.557,"ercalcitriol, tacalcitol, doxercalciferol",0.804100347590766,0.254144804826271,FALSE
"H1299","Pearson.est","EGFR inhibitor",0.52411,1.36,0.141,399,0.845,"OSI.420, tyrphostin.AG.1478, erlotinib, BIBX.1382, gefitinib, WZ8040, BIBU.1361, CP.724714, icotinib, AZD8931, osimertinib, canertinib, dacomitinib, PD.153035, pelitinib, AST.1306, poziotinib, tyrphostin.AG.494, BMS.690514, afatinib, lapatinib, neratinib, ARRY.334543, XL.647, CGP.52411",0.85078088734462,0.0731432910503077,FALSE
"H1299","Pearson.est","Abl kinase inhibitor",-0.57572,-1.46,0.103,999,0.305,"metatinib, dasatinib, bafetinib, nilotinib, flumatinib, GZD824, ponatinib",0.987162775294828,0.515700160653214,FALSE
"H1299","Pearson.est","acetylcholine receptor agonist",0.29053,0.737,0.772,75,1,"nefiracetam",0.112382699664264,0,FALSE
"H1299","Pearson.est","acetylcholine receptor antagonist",0.27836,0.711,0.798,427,0.975,"darifenacin, diphemanil, dicycloverine",0.0979971086492706,0.0109953843014632,FALSE
"H1299","Pearson.est","adenosine receptor antagonist",0.84895,2.18,0,44,0.0115,"SCH.58261, CGS.15943, MRS.1220, PSB.1115",Inf,1.93930215964639,TRUE
"H1299","Pearson.est","adrenergic receptor agonist",0.49404,1.29,0.181,341,0.707,"oxymetazoline, lidamidine, metaraminol, methyldopa, clenbuterol, isoxsuprine",0.742321425130815,0.150580586203101,FALSE
"H1299","Pearson.est","adrenergic receptor antagonist",0.35931,0.942,0.512,131,0.878,"levobunolol, atenolol...., imiloxan, dronedarone",0.290730039024169,0.0565054840938974,FALSE
"H1299","Pearson.est","AKT inhibitor",0.49167,1.27,0.198,332,0.695,"CCT128930, uprosertib, GDC.0068, palomid.529, AZD5363",0.703334809738469,0.158015195409886,FALSE
"H1299","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.41485,1.07,0.361,91,0.742,"NVP.TAE684, GW.788388",0.442492798094342,0.129596094720973,FALSE
"H1299","Pearson.est","androgen receptor antagonist",0.61489,1.58,0.0698,443,0.391,"enzalutamide, cyproterone.acetate, RU.58841",1.15614457737684,0.407823242604133,FALSE
"H1299","Pearson.est","antioxidant",0.35859,0.913,0.549,511,0.87,"benfotiamine, taurine, chlorogenic.acid, mesna",0.260427655549908,0.0604807473813815,FALSE
"H1299","Pearson.est","AP inhibitor",-0.46966,-1.2,0.247,1430,0.499,"idronoxil",0.607303046740334,0.30189945437661,FALSE
"H1299","Pearson.est","ATPase inhibitor",-0.5271,-1.38,0.13,1107,0.334,"digitoxigenin, thonzonium, ouabain, k.strophanthidin, digoxin, oligomycin.a",0.886056647693163,0.476253533188435,FALSE
"H1299","Pearson.est","Aurora kinase inhibitor",-0.41057,-1.07,0.392,1283,0.527,"MK.5108, CYC116, AMG900, aurora.a.inhibitor.i, CCT137690",0.406713932979543,0.278189384787453,FALSE
"H1299","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.45826,-1.18,0.278,1269,0.479,"josamycin, valnemulin",0.555955204081924,0.319664486585437,FALSE
"H1299","Pearson.est","bacterial DNA gyrase inhibitor",0.1778,0.455,0.996,130,1,"finafloxacin",0.00174066157630127,0,FALSE
"H1299","Pearson.est","BCL inhibitor",-0.3412,-0.905,0.54,1299,0.694,"gossypol, ABT.737",0.267606240177031,0.158640529545145,FALSE
"H1299","Pearson.est","Bcr.Abl kinase inhibitor",-0.6032,-1.57,0.0683,999,0.274,"metatinib, dasatinib, bafetinib, nilotinib, flumatinib, GZD824, ponatinib",1.16557929631847,0.562249437179612,FALSE
"H1299","Pearson.est","benzodiazepine receptor agonist",0.4891,1.24,0.215,241,0.71,"gamma.aminobutyric.acid, nefiracetam, lorazepam, piperazine, eprinomectin",0.667561540084395,0.148741651280925,FALSE
"H1299","Pearson.est","bromodomain inhibitor",-0.32149,-0.844,0.619,970,0.745,"OTX015, bromosporine, PFI.1",0.208309350979882,0.127843727251707,FALSE
"H1299","Pearson.est","calcium channel blocker",-0.31032,-0.819,0.676,1438,0.74,"carboxyamidotriazole",0.170053304058364,0.130768280269024,FALSE
"H1299","Pearson.est","CC chemokine receptor antagonist",-0.44067,-1.16,0.271,1423,0.443,"UNBS.5162",0.567030709125594,0.35359627377693,FALSE
"H1299","Pearson.est","CDK inhibitor",0.43316,1.13,0.311,357,0.727,"indirubin, JNJ.7706621, arcyriaflavin.a, BMS.387032, kenpaullone, alvocidib, AZD5438, P276.00, TG.02",0.507239610973163,0.138465589140962,FALSE
"H1299","Pearson.est","CHK inhibitor",-0.54659,-1.46,0.1,1077,0.305,"LY2606368, AZD7762, PF.477736",1,0.515700160653214,FALSE
"H1299","Pearson.est","cyclooxygenase inhibitor",0.3016,0.776,0.734,262,0.981,"tryptanthrin, FK.3311, phenylbutazone, FR.122047, pterostilbene, amfenac",0.134303940083929,0.0083309926200515,FALSE
"H1299","Pearson.est","cytochrome P450 inhibitor",0.46511,1.21,0.232,213,0.606,"PF.4981517, morin, itraconazole",0.6345120151091,0.217527375833714,FALSE
"H1299","Pearson.est","DNA alkylating agent",0.22143,0.555,0.941,160,1,"dacarbazine, ifosfamide",0.0264103765727431,0,FALSE
"H1299","Pearson.est","DNA inhibitor",-0.296,-0.753,0.768,1145,0.769,"pibenzimol, primaquine, teroxirone, tirapazamine, chlorambucil, valrubicin",0.114638779968488,0.114073660198569,FALSE
"H1299","Pearson.est","DNA methyltransferase inhibitor",0.34063,0.881,0.577,19,0.904,"azacitidine",0.238824186844269,0.0438315695246367,FALSE
"H1299","Pearson.est","DNA polymerase inhibitor",0.47361,1.22,0.237,15,0.622,"famciclovir",0.625251653989896,0.206209615309181,FALSE
"H1299","Pearson.est","DNA synthesis inhibitor",0.28468,0.727,0.778,125,1,"altretamine, estramustine.phosphate",0.109020403010311,0,FALSE
"H1299","Pearson.est","dopamine receptor antagonist",0.40979,1.06,0.365,305,0.73,"acetophenazine, ziprasidone, domperidone, remoxipride, oxiperomide, mesoridazine, nemonapride, sertindole",0.437707135543525,0.136677139879544,FALSE
"H1299","Pearson.est","estrogen receptor agonist",-0.32551,-0.83,0.621,806,0.745,"estradiol.cypionate, equol, estradiol, estrone, levonorgestrel",0.20690839982342,0.127843727251707,FALSE
"H1299","Pearson.est","estrogen receptor antagonist",-0.61653,-1.57,0.0707,1122,0.274,"tamoxifen, raloxifene, toremifene",1.1505805862031,0.562249437179612,FALSE
"H1299","Pearson.est","FGFR inhibitor",-0.56745,-1.49,0.0941,1284,0.318,"nintedanib, lenvatinib, dovitinib, erdafitinib, regorafenib",1.02641037657274,0.497572880015567,FALSE
"H1299","Pearson.est","FLT3 inhibitor",-0.53138,-1.4,0.154,1199,0.33,"midostaurin, TG.101348, tyrphostin.AG.1296, dovitinib, quizartinib, sorafenib, ponatinib",0.812479279163537,0.481486060122112,FALSE
"H1299","Pearson.est","glucocorticoid receptor agonist",0.13267,0.337,0.998,1095,1,"hydrocortisone, flumethasone, dexamethasone.acetate, fludroxycortide, desonide, betamethasone, triamcinolone.acetonide, piretanide, fluocinolone.acetonide, difluprednate, halcinonide, clobetasol.propionate, methylprednisolone, prednisolone.hemisuccinate, ciclesonide, prednisolone, beclomethasone.dipropionate, triamcinolone, rimexolone, fluticasone.propionate, flumethasone.pivalate, fluorometholone, halobetasol.propionate, prednisolone.acetate",0.000869458712628891,0,FALSE
"H1299","Pearson.est","glutamate receptor antagonist",0.42895,1.12,0.321,207,0.71,"diazooxonorleucine, kynurenic.acid, latrepirdine, JNJ.16259685",0.493494967595128,0.148741651280925,FALSE
"H1299","Pearson.est","glycogen synthase kinase inhibitor",0.35816,0.915,0.543,74,0.899,"indirubin, CHIR.99021",0.265200170411153,0.0462403082667712,FALSE
"H1299","Pearson.est","growth factor receptor inhibitor",0.40705,1.03,0.402,105,0.757,"GSK1904529A",0.39577394691553,0.120904120499927,FALSE
"H1299","Pearson.est","HCV inhibitor",-0.40467,-1.05,0.372,1268,0.517,"mericitabine, narlaprevir",0.429457060118102,0.286509456906058,FALSE
"H1299","Pearson.est","HDAC inhibitor",0.50533,1.3,0.18,228,0.823,"tacedinaline, nexturastat.a, romidepsin, JNJ.26481585, pyroxamide, vorinostat, panobinostat, R306465",0.744727494896694,0.0846001647877302,FALSE
"H1299","Pearson.est","histamine receptor antagonist",0.28064,0.713,0.786,444,1,"terfenadine, ranitidine, famotidine, levocetirizine, chloropyramine, astemizole, tecastemizole, pheniramine, epinastine",0.104577453960592,0,FALSE
"H1299","Pearson.est","HMGCR inhibitor",-0.65924,-1.69,0.0243,1047,0.347,"simvastatin, mevastatin, fluvastatin, atorvastatin, pitavastatin",1.61439372640169,0.459670525209126,FALSE
"H1299","Pearson.est","HSP inhibitor",-0.289,-0.738,0.786,908,0.768,"VER.49009, tanespimycin, PU.H71, BIIB021, alvespimycin, NVP.AUY922, SNX.2112, ganetespib",0.104577453960592,0.114638779968488,FALSE
"H1299","Pearson.est","JAK inhibitor",0.25473,0.634,0.877,414,1,"CEP.33779, atiprimod, pacritinib, TG.02, LY2784544, WHI.P154",0.0570004066339595,0,FALSE
"H1299","Pearson.est","KIT inhibitor",-0.6447,-1.63,0.042,1031,0.314,"dasatinib, vatalanib, sunitinib, telatinib, midostaurin, masitinib, lenvatinib, pazopanib, sorafenib, regorafenib",1.3767507096021,0.503070351926785,FALSE
"H1299","Pearson.est","MDM inhibitor",0.63403,1.58,0.0462,388,0.391,"nutlin.3, CGM097, idasanutlin, RITA",1.33535802444387,0.407823242604133,FALSE
"H1299","Pearson.est","MEK inhibitor",0.7328,1.87,0.00388,309,0.217,"selumetinib, AS.703026, PD.0325901, cobimetinib, BIX.02188, MEK162, trametinib, PD.198306, Ro.4987655, refametinib, TAK.733, AZD8330, PD.184352",2.41116827440579,0.66354026615147,TRUE
"H1299","Pearson.est","MET inhibitor",-0.418,-1.06,0.372,1179,0.52,"NVP.BVU972, LY2801653",0.429457060118102,0.283996656365201,FALSE
"H1299","Pearson.est","microtubule inhibitor",-0.48765,-1.25,0.219,1121,0.453,"podophyllotoxin, vinblastine, secnidazole, D.64131, cabazitaxel",0.659555885159882,0.343901797987168,FALSE
"H1299","Pearson.est","mTOR inhibitor",0.17796,0.451,0.994,403,1,"PP242, XL388, palomid.529, torin.2, PI.103, LY303511, WAY.600, PF.05212384, AZD8055, OSI.027",0.00261361560268669,0,FALSE
"H1299","Pearson.est","NFkB pathway inhibitor",0.3885,1,0.425,393,0.787,"bindarit, betulinic.acid, parthenolide...., IKK.2.inhibitor.V, tyloxapol",0.371611069949688,0.104025267640935,FALSE
"H1299","Pearson.est","opioid receptor agonist",0.26491,0.678,0.826,1066,0.996,"salvinorin.a, BW.180C, spiradoline, ADL5859, cebranopadol, trimebutine",0.0830199526796178,0.00174066157630127,FALSE
