"ID","adj.P.Val","P.Value","t","B","Log2FC","Gene","Gene.title","Log2Transformed"
"1559813_at",0.48580305784244,0.0285660292980388,-2.34203901752791,-3.57177823490414,-1.36724264223946,"LOC105370475","uncharacterized LOC105370475",TRUE
"1560557_at",0.992093589969215,0.963333309400377,-0.0464936586715729,-5.93863067056323,-0.0321621531335872,"LOC105370549","uncharacterized LOC105370549",TRUE
"1563310_a_at",0.71611852101483,0.191816291545719,1.34630764864376,-5.09343255796421,1.18852054562093,"LOC105370580","uncharacterized LOC105370580",TRUE
"1560325_at",0.990810941805126,0.954901408942897,0.0571964268452437,-5.93809021281679,0.0336444915870122,"LOC105370612","uncharacterized LOC105370612",TRUE
"1561333_at",0.483342512055348,0.0276886063328662,2.35664814105394,-3.54545755484618,1.53933791526504,"LOC105370613","uncharacterized LOC105370613",TRUE
"1556374_s_at",0.95877806139143,0.813095580517065,-0.239270113806395,-5.9118374311506,-0.137577332833052,"LOC105370622","uncharacterized LOC105370622",TRUE
"1562671_s_at",0.283622246282531,0.00479266603757344,-3.13444118912869,-2.03390850202212,-1.61259838497587,"LOC105370629","uncharacterized LOC105370629",TRUE
"1562670_at",0.506114211039982,0.0331762840853644,2.2714568096695,-3.6976098721293,1.41375088900586,"LOC105370629","uncharacterized LOC105370629",TRUE
"1569122_at",0.522667179791589,0.0384737887061823,-2.2006708641915,-3.82150411506497,-2.18103461048838,"LOC105370697","uncharacterized LOC105370697",TRUE
"1560717_at",0.971943273048675,0.865679328770173,-0.171124127798972,-5.9254306402786,-0.171495508723649,"LOC105370737","uncharacterized LOC105370737",TRUE
"1561897_at",0.767727587789514,0.270208995687311,1.13085443560587,-5.33529701901247,0.772580319684017,"LOC105370746","uncharacterized LOC105370746",TRUE
"237494_at",0.744931128252932,0.23653056588284,-1.21667339844826,-5.24331211245474,-0.412989955263809,"LOC105370829","uncharacterized LOC105370829",TRUE
"1561493_at",0.728385463227073,0.208965897090969,-1.29407590581945,-5.1553730262669,-1.18518511373224,"LOC105370832","uncharacterized LOC105370832",TRUE
"234327_at",0.707694888507328,0.179205043098015,-1.38710939921412,-5.04362082889175,-0.604031825874578,"LOC105370888","uncharacterized LOC105370888",TRUE
"1561292_at",0.8552783609358,0.467667907866559,0.738993700963794,-5.67713660795059,0.533720992371,"LOC105370941","uncharacterized LOC105370941",TRUE
"1568650_a_at",0.683017520100356,0.151268125128481,-1.48638970007966,-4.91732434926947,-0.544629370980958,"LOC105370943","uncharacterized LOC105370943",TRUE
"1568649_at",0.988802593747325,0.946177655778854,0.0682768756586927,-5.93741317814059,0.0193558916413181,"LOC105370943","uncharacterized LOC105370943",TRUE
"231141_at",0.899808883319249,0.592179667459165,-0.543548519718376,-5.79679864495153,-0.339633209655173,"LOC105370962","uncharacterized LOC105370962",TRUE
"231516_at",0.974435013896831,0.874899638318365,-0.159269275016255,-5.9273358427451,-0.122375622271837,"LOC105371038","uncharacterized LOC105371038",TRUE
"237004_at",0.788713938376551,0.314920811713323,1.02826407857392,-5.43741605697423,0.380219064300909,"LOC105371046","uncharacterized LOC105371046",TRUE
"244843_x_at",0.941908206900417,0.739084788092737,-0.337273644684504,-5.88442970748674,-0.167959563845654,"LOC105371226","uncharacterized LOC105371226",TRUE
"1561021_at",0.597654932724127,0.0736184832138684,1.87791222914603,-4.3541015271144,2.10296501873085,"LOC105371307","uncharacterized LOC105371307",TRUE
"1566680_at",0.760244814241272,0.25854809261427,-1.15961947889134,-5.30512162607086,-0.696726143496824,"LOC105371352","uncharacterized LOC105371352",TRUE
"237015_at",0.922168942129244,0.667817557537903,0.43493361058536,-5.84796473994199,0.267926031008176,"LOC105371352","uncharacterized LOC105371352",TRUE
"232394_at",0.831487912516861,0.405800654630153,0.847459510973985,-5.59580687624264,0.558735877940433,"LOC105371374","uncharacterized LOC105371374",TRUE
"1558803_at",0.755868740464627,0.250335260213285,1.18046042783079,-5.28284368822648,1.03707670417453,"LOC105371401","uncharacterized LOC105371401",TRUE
"239211_at",0.918041148686074,0.651816333708815,0.457429209961651,-5.83828035633388,0.20339765647245,"LOC105371414","uncharacterized LOC105371414",TRUE
"1569306_at",0.710672261019989,0.18364954541826,1.37247805162242,-5.06162549031877,0.974695007749705,"LOC105371622","uncharacterized LOC105371622",TRUE
"1569307_s_at",0.740321726337106,0.228852089368957,1.23751089506049,-5.22009646112461,0.807688850944307,"LOC105371622","uncharacterized LOC105371622",TRUE
"239195_at",0.536422380101288,0.0432194178335096,2.14441601842779,-3.91824791040199,2.71736800724987,"LOC105371703","uncharacterized LOC105371703",TRUE
"1568904_at",0.700890836612645,0.172595832458209,1.40940992690993,-5.01587515106012,0.871980292580943,"LOC105371708","uncharacterized LOC105371708",TRUE
"227571_at",0.686108994812404,0.15468690747927,-1.47348256107069,-4.9341449702103,-0.891760284536991,"LOC105371763","uncharacterized LOC105371763",TRUE
"239332_at",0.820288124919738,0.378602628535369,0.898456292026824,-5.55398156183504,0.547844732915258,"LOC105371809","uncharacterized LOC105371809",TRUE
"240392_at",0.961395512423249,0.824953495450798,-0.223813178360119,-5.91531475839463,-0.221572336248673,"LOC105371920","uncharacterized LOC105371920",TRUE
"1556769_a_at",0.53309539883286,0.0420542336036866,2.15769015216116,-3.89556034001384,2.29553413408071,"LOC105371967","uncharacterized LOC105371967",TRUE
"1563190_at",0.627092759817312,0.0981862163745775,1.72644633457845,-4.58367978772891,1.29898601988004,"LOC105372069","uncharacterized LOC105372069",TRUE
"242867_x_at",0.724623760403195,0.202046119870861,-1.31473356722047,-5.1311228415878,-0.811890631733445,"LOC105372179","uncharacterized LOC105372179",TRUE
"241941_at",0.88082806716658,0.536535856404496,0.627825735075379,-5.74950242038826,0.339693198790046,"LOC105372255","uncharacterized LOC105372255",TRUE
"1562825_at",0.708894565317004,0.181249624936949,1.38034328462066,-5.05196659564915,0.76726369448502,"LOC105372404","uncharacterized LOC105372404",TRUE
"236093_at",0.618124814816155,0.0890481557789202,1.77850028665291,-4.50636472660227,1.14317607321937,"LOC105372482","uncharacterized LOC105372482",TRUE
"1562693_at",0.844355787494954,0.441103509066637,0.784414114585305,-5.64435393040267,0.627370349422895,"LOC105372520","uncharacterized LOC105372520",TRUE
"232406_at",0.552420073963858,0.0501272545021349,2.07176759634419,-4.04083546314991,1.63706802293333,"LOC105372526","uncharacterized LOC105372526",TRUE
"1557739_at",0.820536502908875,0.380680443638637,0.894477760077633,-5.55732605298071,0.588979623350724,"LOC105372547","uncharacterized LOC105372547",TRUE
"1561309_x_at",0.533516559925669,0.0422324585525065,-2.15563839941046,-3.89907283186677,-1.4364892387442,"LOC105372550","uncharacterized LOC105372550",TRUE
"1561307_at",0.819807973515613,0.377843940991837,0.899912580449327,-5.5527539237385,0.450664129444923,"LOC105372550","uncharacterized LOC105372550",TRUE
"1556867_at",0.89316156038085,0.567266495412627,-0.58075480786967,-5.77673050903702,-0.453029235834244,"LOC105372607","uncharacterized LOC105372607",TRUE
"237913_at",0.839519981963042,0.427415060689829,0.80847167165002,-5.62624403080188,0.267061368794261,"LOC105372695","uncharacterized LOC105372695",TRUE
"1563069_at",0.812302873476553,0.359540399869645,0.935649272577832,-5.52205394773239,0.371851696163309,"LOC105372761","uncharacterized LOC105372761",TRUE
"1562418_at",0.724630969402292,0.202088212555028,1.31460625654113,-5.13127328744652,1.03472055911169,"LOC105372762","uncharacterized LOC105372762",TRUE
"1560107_at",0.870980161749509,0.511032640875438,0.668000075380438,-5.72465035120747,0.538930045331364,"LOC105372793","uncharacterized LOC105372793",TRUE
"1568817_at",0.724970327905974,0.203064263130258,1.3116599349814,-5.13475158167796,0.759880584534645,"LOC105372840","uncharacterized LOC105372840",TRUE
"1556107_at",0.895690630367785,0.576075210936422,-0.567507423251578,-5.7840234627594,-0.295713172970984,"LOC105372881","uncharacterized LOC105372881",TRUE
"1563235_at",0.65284137151906,0.122102392834635,1.60750232300679,-4.75383010968734,1.11156376732545,"LOC105372953","uncharacterized LOC105372953",TRUE
"1561076_at",0.708894565317004,0.181381841435755,1.37990783097702,-5.05250255293107,0.810866453562118,"LOC105372969","uncharacterized LOC105372969",TRUE
"1560511_at",0.877488742289724,0.527513426105768,-0.641916542138276,-5.74095431419784,-0.281438409645032,"LOC105373065","uncharacterized LOC105373065",TRUE
"1561036_at",0.910053424070078,0.625571719219552,-0.49485825637841,-5.82110791994249,-0.450587590112572,"LOC105373113","uncharacterized LOC105373113",TRUE
"1561037_a_at",0.920800738105699,0.663287868751756,0.441278141025631,-5.84528191616733,0.199545862131506,"LOC105373113","uncharacterized LOC105373113",TRUE
"1570120_at",0.748760747870936,0.241895005343862,-1.20241720887402,-5.25899864281153,-0.872604402019564,"LOC105373150","uncharacterized LOC105373150",TRUE
"237048_at",0.110991055948466,0.000548103979992422,-4.03453818352792,-0.126176522229207,-3.51946418326098,"LOC105373383","uncharacterized LOC105373383",TRUE
"1563142_at",0.831943055644609,0.408021088927484,-0.843394653807804,-5.59904279310459,-0.312677724218979,"LOC105373418","uncharacterized LOC105373418",TRUE
"1561598_at",0.947778780715578,0.761771023993933,0.306918924474662,-5.8939063723536,0.118533655736759,"LOC105373434","uncharacterized LOC105373434",TRUE
"234433_at",0.986143546287878,0.931932106245828,-0.0863903163370188,-5.93604904260418,-0.0722794489685863,"LOC105373460","uncharacterized LOC105373460",TRUE
"1568795_at",0.933809945444433,0.706637612364778,-0.381265746688209,-5.86912919209523,-0.351349074618455,"LOC105373495","uncharacterized LOC105373495",TRUE
"216110_x_at",0.769258076576208,0.276195173971499,-1.11644056318075,-5.35016590887294,-0.52903524622633,"LOC105373738","uncharacterized LOC105373738",TRUE
"216108_at",0.955515814503015,0.796071602493792,-0.261566779511557,-5.90641482604339,-0.232110178942571,"LOC105373738","uncharacterized LOC105373738",TRUE
"237375_at",0.779854829728531,0.301109685846665,1.05877351679903,-5.40795410461517,0.584629463817884,"LOC105373764","uncharacterized LOC105373764",TRUE
"227837_at",0.451974019443452,0.0217188081027027,-2.46918441072683,-3.33967800153015,-0.794312144939854,"LOC105373849","uncharacterized LOC105373849",TRUE
"233828_at",0.771158062322823,0.280149481893433,1.10704365719514,-5.35976845439298,0.910401572715085,"LOC105373860","uncharacterized LOC105373860",TRUE
"1560634_a_at",0.800179799309599,0.335856938187139,0.983755486961295,-5.47899838238557,0.596168024111551,"LOC105373876","uncharacterized LOC105373876",TRUE
"232750_at",0.908291023645058,0.618983512409965,0.50436559846828,-5.81653588904789,0.315906975017854,"LOC105373878","uncharacterized LOC105373878",TRUE
"233038_at",0.920169584950428,0.66035226325481,0.445399744470278,-5.8435186412799,0.297552244493343,"LOC105373942","uncharacterized LOC105373942",TRUE
"1557774_at",0.676413305074233,0.143123986006067,-1.51812284020828,-4.87546920181323,-1.10591004303094,"LOC105373958","uncharacterized LOC105373958",TRUE
"1562997_a_at",0.877510999184545,0.527742417470255,0.64155730380939,-5.7411745098764,0.741876256211434,"LOC105374042","uncharacterized LOC105374042",TRUE
"1561723_at",0.554642754132296,0.0509191958711189,2.06402282266798,-4.05374336319504,0.791961566227091,"LOC105374177","uncharacterized LOC105374177",TRUE
"1569063_at",0.851319596585235,0.454639563241789,0.761070000056524,-5.66143364814287,0.629565171158372,"LOC105374325","uncharacterized LOC105374325",TRUE
"229190_at",0.493058629078403,0.029669188654192,-2.32424617159832,-3.60370862147836,-1.25844922542406,"LOC105374366","uncharacterized LOC105374366",TRUE
"229189_s_at",0.904381089098038,0.607964183995053,-0.520373918656019,-5.80864586559434,-0.258487844155905,"LOC105374366","uncharacterized LOC105374366",TRUE
"1561432_at",0.407748633394319,0.0156535120489494,-2.61796011998345,-3.05995092573756,-1.10103763288098,"LOC105374419","uncharacterized LOC105374419",TRUE
"243776_at",0.689168483917391,0.158287524292978,1.46013689509426,-4.95141228183401,1.13733866913228,"LOC105374428","uncharacterized LOC105374428",TRUE
"230227_at",0.94895689004559,0.768618585819095,-0.297815556662229,-5.89657594392325,-0.136878901419001,"LOC105374587","uncharacterized LOC105374587",TRUE
"1559316_at",0.635821858586292,0.106830701705915,1.68088162086515,-4.64994876213845,1.83476704629841,"LOC105374676","uncharacterized LOC105374676",TRUE
"1557897_at",0.899046682581382,0.589042275643837,0.548190478271463,-5.79436528156557,0.166586601928088,"LOC105374690","uncharacterized LOC105374690",TRUE
"1563397_at",0.986889306520757,0.939269104500849,0.0770579006035902,-5.93679175261757,0.0557038774535581,"LOC105374768","uncharacterized LOC105374768",TRUE
"1556173_a_at",0.90105641459739,0.597433515287822,-0.535802038351644,-5.80081463573729,-0.370411268598733,"LOC105374809","uncharacterized LOC105374809",TRUE
"1556172_at",0.902800035502192,0.602378565983639,0.528541050527566,-5.80452801602421,0.523131918544369,"LOC105374809","uncharacterized LOC105374809",TRUE
"1564144_at",0.935545117413766,0.713050500829747,-0.37251293814374,-5.8723208158176,-0.27094929994472,"LOC105374895","uncharacterized LOC105374895",TRUE
"1569740_at",0.739007386198624,0.225643426870414,1.24637601223347,-5.21011658899596,1.08559984568869,"LOC105374928","uncharacterized LOC105374928",TRUE
"1568749_at",0.914746370982129,0.640797438514348,-0.473060148434708,-5.83126951343997,-0.394739922930746,"LOC105374928","uncharacterized LOC105374928",TRUE
"1556500_a_at",0.622434989367596,0.0925045507382168,1.75829502204871,-4.53657636688793,1.38587722540242,"LOC105374989","uncharacterized LOC105374989",TRUE
"240749_at",0.990810941805126,0.953923092774403,-0.0584386407021809,-5.93802026064448,-0.0425098487924345,"LOC105375075","uncharacterized LOC105375075",TRUE
"241476_at",0.64513208805899,0.116224698220519,1.63477839465544,-4.71563138115288,1.02937169349247,"LOC105375115","uncharacterized LOC105375115",TRUE
"1569344_a_at",0.879948283821082,0.534845071351265,0.630456512725124,-5.7479203320813,0.272016726431952,"LOC105375172","uncharacterized LOC105375172",TRUE
"1569528_at",0.971943273048675,0.865647048925745,-0.171165674159243,-5.92542372357045,-0.155455411176736,"LOC105375240","uncharacterized LOC105375240",TRUE
"1556976_s_at",0.635821858586292,0.106816299637735,1.68095488798584,-4.64984327501815,0.449154524978677,"LOC105375273","uncharacterized LOC105375273",TRUE
"1561264_at",0.990810941805126,0.956402067735649,-0.0552911486247415,-5.93819458433072,-0.0419072196172694,"LOC105375273","uncharacterized LOC105375273",TRUE
"1561448_at",0.608709711882903,0.0813942163355659,1.82576727966668,-4.43470998739699,1.19690538845433,"LOC105375483","uncharacterized LOC105375483",TRUE
"1561889_at",0.844169896707408,0.440705051314544,0.785107858771202,-5.64383890796502,0.275218252481865,"LOC105375527","uncharacterized LOC105375527",TRUE
"1566500_at",0.792436690618566,0.323779380717539,1.00918758258628,-5.45544248835964,0.366149764289586,"LOC105375531","uncharacterized LOC105375531",TRUE
"1566501_at",0.994145854504594,0.973267103626225,-0.033891548382248,-5.93912403747697,-0.0131742549532818,"LOC105375531","uncharacterized LOC105375531",TRUE
"1561789_at",0.998709719538178,0.994144337929205,0.00742230307236987,-5.93965664819296,0.00944991721525712,"LOC105375640","uncharacterized LOC105375640",TRUE
"1568656_at",0.986342822130003,0.934024486340477,0.0837281147514495,-5.93626955149242,0.0296178843497819,"LOC105375677","uncharacterized LOC105375677",TRUE
"231501_at",0.848600508270547,0.449020757395963,0.770708197523443,-5.6544408984572,0.329029392388018,"LOC105375773","uncharacterized LOC105375773",TRUE
"1560638_a_at",0.774230543658252,0.288119181396867,1.08839316926453,-5.37861336630539,0.561205949847812,"LOC105375839","uncharacterized LOC105375839",TRUE
"1560637_at",0.776983560547865,0.296005395899966,1.07030056932078,-5.39662164902439,0.837734264830159,"LOC105375839","uncharacterized LOC105375839",TRUE
"1559804_at",0.700061364939874,0.171440700565351,-1.41337723225354,-5.01090092849694,-0.917394688123857,"LOC105375875","uncharacterized LOC105375875",TRUE
"1560424_at",0.842740884226964,0.436529759162174,0.792400611771417,-5.63839896716748,0.882357114992124,"LOC105376037","uncharacterized LOC105376037",TRUE
"1560794_at",0.966313390701604,0.842747172674549,0.200721841304898,-5.9200790990818,0.0897081109645459,"LOC105376072","uncharacterized LOC105376072",TRUE
"1561368_at",0.623667408398064,0.0951402290335661,1.74331841808326,-4.5588058002687,0.870011634972226,"LOC105376081","uncharacterized LOC105376081",TRUE
"1561078_at",0.76912869907427,0.275061716253429,-1.11915213355659,-5.34738162862998,-0.523672302986081,"LOC105376100","uncharacterized LOC105376100",TRUE
"1556469_s_at",0.805746717966166,0.345909201531951,0.963064075784242,-5.49775924486275,0.723246908973198,"LOC105376166","uncharacterized LOC105376166",TRUE
"1556468_at",0.955730092376044,0.797325543843685,-0.259919976411408,-5.90683174256194,-0.170941406054818,"LOC105376166","uncharacterized LOC105376166",TRUE
"1569765_at",0.411110107932987,0.0162801149007858,2.60029353530532,-3.09359692779276,1.66005277916611,"LOC105376292","uncharacterized LOC105376292",TRUE
"1560590_s_at",0.441703881289794,0.0204391553664962,-2.49701722073348,-3.28798826348438,-0.916858812159844,"LOC105376323","uncharacterized LOC105376323",TRUE
"1560185_at",0.948429371744093,0.765010904477368,0.302608471964994,-5.89518034715241,0.268329785756342,"LOC105376360","uncharacterized LOC105376360",TRUE
"233618_at",0.90427866743639,0.606886234299452,0.521947260812325,-5.80785744669156,0.375102134256672,"LOC105376379","uncharacterized LOC105376379",TRUE
"234120_at",0.929972194057784,0.6907334787634,0.40310622379663,-5.86084676145748,0.410896453536827,"LOC105376379","uncharacterized LOC105376379",TRUE
"1557007_a_at",0.97589003385521,0.884550369739225,0.146885964578811,-5.92918031720926,0.0764279859406991,"LOC105376530","uncharacterized LOC105376530",TRUE
"234677_at",0.581128536542197,0.063674715355966,1.95212029121346,-4.23665388273978,1.11263774869185,"LOC105376689","uncharacterized LOC105376689",TRUE
"234693_at",0.940227139261806,0.732411628629916,-0.346263039735241,-5.88145367185516,-0.241510408843923,"LOC105376689","uncharacterized LOC105376689",TRUE
"1556195_a_at",0.689950875648652,0.159277281986213,1.45651147329127,-4.95608103095088,0.83567521752935,"LOC105376796","uncharacterized LOC105376796",TRUE
"229874_x_at",0.391240007651669,0.0131571842746512,2.69566556808847,-2.9106693932908,1.72717993383009,"LOC105376805","uncharacterized LOC105376805",TRUE
"1567182_at",0.687277721925286,0.15589914517763,-1.46896155181518,-4.9400087315869,-1.57135290113021,"LOC105376944","uncharacterized LOC105376944",TRUE
"234704_at",0.728262401376535,0.208435502182754,1.29564035582233,-5.15354790350377,0.639186967757457,"LOC105376944","uncharacterized LOC105376944",TRUE
"1567181_x_at",0.815217400146643,0.366247934877607,-0.922415562880589,-5.53355089726474,-0.857357617591732,"LOC105376944","uncharacterized LOC105376944",TRUE
"1567183_s_at",0.944646698916914,0.75102012887617,0.321265430893128,-5.88953762740722,0.275782497325463,"LOC105376944","uncharacterized LOC105376944",TRUE
"1567179_at",0.978928101156583,0.897089697416221,0.130830918616796,-5.93134999026005,0.124768177921549,"LOC105376944","uncharacterized LOC105376944",TRUE
"234652_at",0.98661350081953,0.937645341087971,-0.0791226393097445,-5.93663473455288,-0.0652584559587037,"LOC105376944","uncharacterized LOC105376944",TRUE
"238201_at",0.801587742916188,0.338697141464743,-0.977866740919269,-5.48437471414097,-0.461630437900945,"LOC105376975","uncharacterized LOC105376975",TRUE
"231673_at",0.643515428391208,0.113853725624696,1.64610959685458,-4.69961732440598,0.5259995627166,"LOC105376997","uncharacterized LOC105376997",TRUE
"1561967_at",0.885312914741353,0.546529584044562,0.61236587201735,-5.75867083940076,0.411897073167086,"LOC105377105","uncharacterized LOC105377105",TRUE
"242766_at",0.785416908365814,0.310834038650562,1.03719177920768,-5.42887512853966,0.458665740182124,"LOC105377134","uncharacterized LOC105377134",TRUE
"241101_at",0.998870448604467,0.995092609500161,0.0062203103770008,-5.93966463519282,0.00474147071119901,"LOC105377143","uncharacterized LOC105377143",TRUE
"1558871_at",0.501591596209182,0.0321772200071606,2.28595315407287,-3.6719495645603,2.14594679012849,"LOC105377276","uncharacterized LOC105377276",TRUE
"230171_at",0.60998004334651,0.0820697220312402,1.8214444410851,-4.44131961308063,0.838131314669916,"LOC105377348","uncharacterized LOC105377348",TRUE
"1559103_s_at",0.56669050572983,0.0570991860277208,-2.00702976449527,-4.1477520998976,-1.62985899436231,"LOC105377371","uncharacterized LOC105377371",TRUE
"1559102_at",0.933938389322633,0.707345486591004,-0.380298106990602,-5.86948562634637,-0.120272171010714,"LOC105377371","uncharacterized LOC105377371",TRUE
"1557849_at",0.830398314753695,0.402813426683082,0.852950576864933,-5.59141255704757,0.814992575067822,"LOC105377421","uncharacterized LOC105377421",TRUE
"215298_at",0.839519981963042,0.427325635153534,-0.808630395238953,-5.6261228411204,-0.398678310591005,"LOC105377443","uncharacterized LOC105377443",TRUE
"1557762_at",0.771177270679058,0.280402453426606,-1.10644579257176,-5.36037696582824,-0.943069089476259,"LOC105377458","uncharacterized LOC105377458",TRUE
"1562269_at",0.915569510513076,0.643860107656926,0.468703727786848,-5.83324665293767,0.209443812387514,"LOC105377468","uncharacterized LOC105377468",TRUE
"234424_at",0.847797601020174,0.447340944146577,-0.773603826275659,-5.65232381587865,-0.511711330734427,"LOC105377776","uncharacterized LOC105377776",TRUE
"1556148_s_at",0.939976205834042,0.73034826963815,0.34904844769517,-5.88051582939772,0.124561158288242,"LOC105377832","uncharacterized LOC105377832",TRUE
"1556147_at",0.943464796017993,0.746977544024701,0.326677729924079,-5.88783816469306,0.171805211754142,"LOC105377832","uncharacterized LOC105377832",TRUE
"231390_at",0.969642324744141,0.855137256834634,-0.184709345583462,-5.92307973281814,-0.0968697252947219,"LOC105377832","uncharacterized LOC105377832",TRUE
"231677_at",0.636147339487472,0.107556650404252,1.67719931651049,-4.65524591535461,1.3989358971208,"LOC105377924","uncharacterized LOC105377924",TRUE
"1561765_at",0.814362444834356,0.365275255548564,-0.924324521178085,-5.5319017666331,-0.966377727847632,"LOC105377925","uncharacterized LOC105377925",TRUE
"1561488_at",0.999125210773387,0.997151630110131,0.00361040467441437,-5.93967713187252,0.00339996469610337,"LOC105377938","uncharacterized LOC105377938",TRUE
"1560844_at",0.836737396752214,0.418514084846507,0.82437315461349,-5.61399201391138,0.53055202428915,"LOC105378052","uncharacterized LOC105378052",TRUE
"1562945_at",0.755719147268412,0.250047658856658,1.1811994166139,-5.28204737792275,0.927020426840833,"LOC105378130","uncharacterized LOC105378130",TRUE
"1561340_at",0.93789466363241,0.725457319421951,0.355662236788289,-5.87825923150854,0.309818555551062,"LOC105378311","uncharacterized LOC105378311",TRUE
"241143_at",0.768852835478002,0.274067717442958,1.12153679363934,-5.34492808338916,0.354590591394143,"LOC105378349","uncharacterized LOC105378349",TRUE
"1559642_a_at",0.640337040581689,0.111027616610666,1.65987832900267,-4.68004454334234,0.94196902326394,"LOC105378382","uncharacterized LOC105378382",TRUE
"1559641_at",0.791838559691106,0.322639785203761,1.01162104472635,-5.45315997146496,0.66775024445285,"LOC105378382","uncharacterized LOC105378382",TRUE
"1561557_at",0.903906029494077,0.605546777289603,-0.523904151874433,-5.80687359240989,-0.272120599334635,"LOC105378419","uncharacterized LOC105378419",TRUE
"244589_at",0.775805901298839,0.293250901143384,1.07658018911397,-5.39040184612449,0.640831883138374,"LOC105378470","uncharacterized LOC105378470",TRUE
"1561069_at",0.990918916504081,0.95726603703328,0.0541943247225218,-5.93825306548417,0.0468426072688746,"LOC105378470","uncharacterized LOC105378470",TRUE
"1570185_at",0.817916967564753,0.370983678351968,0.913169213654861,-5.54149426560695,0.240250572892773,"LOC105378568","uncharacterized LOC105378568",TRUE
"1556486_at",0.791939701040068,0.322700038399116,1.01149223180809,-5.45328091902691,0.731773579972962,"LOC105378577","basic proline-rich protein-like",TRUE
"1556401_a_at",0.767727587789514,0.26988695002645,1.13163647212229,-5.33448547459506,0.561152062519059,"LOC105378589","uncharacterized LOC105378589",TRUE
"1556400_at",0.789661545166663,0.317269457466269,1.02317017114613,-5.44225942606415,0.75111456788415,"LOC105378589","uncharacterized LOC105378589",TRUE
"1561440_at",0.868313695469383,0.502546439999912,0.681613574223591,-5.7158940137767,0.468347223230346,"LOC105378702","uncharacterized LOC105378702",TRUE
"1556261_a_at",0.668739504090464,0.135032143065274,1.55115419473334,-4.83115447842809,1.39885955481229,"LOC105378732","uncharacterized LOC105378732",TRUE
"234127_at",0.878774484192636,0.5319326900279,0.63499857481253,-5.74517386067488,0.267729172077669,"LOC105378749","uncharacterized LOC105378749",TRUE
"234138_at",0.907964244160782,0.618111344523565,0.505627730113776,-5.81592255253546,0.308823982739967,"LOC105378749","uncharacterized LOC105378749",TRUE
"234139_s_at",0.934529238427318,0.709533424693384,0.377309602259718,-5.87058081511773,0.152051258124659,"LOC105378749","uncharacterized LOC105378749",TRUE
"239982_at",0.67368843181164,0.140146267520215,1.53009504587941,-4.85949484899277,1.17365424142273,"LOC105378828","uncharacterized LOC105378828",TRUE
"234359_at",0.972411709729607,0.867046758816482,-0.169364434263627,-5.92572205969633,-0.0418554701604936,"LOC105378948","uncharacterized LOC105378948",TRUE
"1560898_at",0.957610494018084,0.809894124177337,0.243453327010569,-5.91085664207764,0.213076926895694,"LOC105378997","basic salivary proline-rich protein 2",TRUE
"236836_at",0.813065886130395,0.362700451923336,-0.929394213308116,-5.52750687927846,-0.35414100229411,"LOC105379045","uncharacterized LOC105379045",TRUE
"1570050_at",0.351113781122892,0.00928505731524332,2.84937617153984,-2.60959775242085,2.07843400343403,"LOC105379143","uncharacterized LOC105379143",TRUE
"1556161_a_at",0.980326403741224,0.908283395232175,0.116528606959986,-5.93307185474353,0.0549695736070515,"LOC105379178","uncharacterized LOC105379178",TRUE
"1557816_a_at",0.868362470085218,0.503054775539227,0.68079447989582,-5.71642564098562,0.178216523642075,"LOC105379186","uncharacterized LOC105379186",TRUE
"235696_at",0.466300647363886,0.0243033054125237,2.41733420136731,-3.43514294863174,2.35976200731674,"LOC105379362","uncharacterized LOC105379362",TRUE
"1569608_x_at",0.996808716460246,0.983809637999594,0.020523287666501,-5.93947832924168,0.0224963208700171,"LOC105379426","ankyrin repeat domain-containing protein 20A2",TRUE
"227921_at",0.760583978661137,0.259746210325757,1.15662036926059,-5.3082988954211,0.549080127467148,"LOC105379499///FLJ45482","uncharacterized LOC105379499///uncharacterized LOC645566",TRUE
"216227_at",0.820293495506061,0.379285921008262,0.897146365771507,-5.5550842471161,0.545244562846134,"LOC105379655","uncharacterized LOC105379655",TRUE
"216229_x_at",0.939452234779565,0.72886796378909,0.351048503957284,-5.8798378330942,0.103896302131275,"LOC105379655","uncharacterized LOC105379655",TRUE
"236439_at",0.816062298031898,0.367052657214457,-0.920838786766877,-5.53491069124781,-0.596147326476654,"LOC106146153","uncharacterized lncRNA LOC106146153",TRUE
"1557235_at",0.48580305784244,0.0284703012366997,2.34361266606958,-3.56894752719084,1.17909794350799,"LOC107161159","uncharacterized LOC107161159",TRUE
"1557149_at",0.960869410126562,0.822103523297859,0.227522919995129,-5.91450124622614,0.0871651873222161,"LOC107984282","uncharacterized LOC107984282",TRUE
"1557630_s_at",0.873370488504028,0.518591447375041,-0.655980258266089,-5.73224092907575,-0.182358331495618,"LOC107984534","uncharacterized LOC107984534",TRUE
"226444_at",0.975398143273847,0.881552148180526,-0.150730514470776,-5.9286236132083,-0.0783939841113908,"LOC107985971","uncharacterized LOC107985971",TRUE
"223797_at",0.854810562588402,0.466775205193358,0.740494585167012,-5.67608290035717,0.351858464636723,"LOC114224","uncharacterized LOC114224",TRUE
"233582_at",0.678750397006958,0.14628979750032,-1.50561631237906,-4.89204952459941,-0.700093695963303,"LOC115110","uncharacterized LOC115110",TRUE
"232190_x_at",0.812302873476553,0.356613288289481,0.941476261953209,-5.51694396920172,0.59260875247317,"LOC115110","uncharacterized LOC115110",TRUE
