"type","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"CALU3","Pearson.est","sterol demethylase inhibitor",0.49854,1.36,0.131,321,0.451,"terconazole, lanoconazole, ketoconazole",0.882728704344236,0.345823458122039,FALSE
"CALU3","Pearson.est","TGF beta receptor inhibitor",-0.39864,-1,0.45,933,0.636,"LY2109761, SB.431542, repsox, D.4476",0.346787486224656,0.196542884351586,FALSE
"CALU3","Pearson.est","thymidylate synthase inhibitor",-0.43413,-1.11,0.339,1184,0.604,"raltitrexed, doxifluridine, trifluridine",0.469800301796918,0.218963061378868,FALSE
"CALU3","Pearson.est","topoisomerase inhibitor",-0.55942,-1.45,0.11,942,0.551,"nemorubicin, camptothecin, genz.644282, voreloxin, amonafide, exatecan.mesylate, fleroxacin, doxorubicin, licochalcone.a, topotecan, valrubicin, etoposide.phosphate, rubitecan, teniposide, SN.38, etoposide, daunorubicin, irinotecan",0.958607314841775,0.258848401148215,FALSE
"CALU3","Pearson.est","tubulin polymerization inhibitor",0.57638,1.49,0.111,219,0.361,"nocodazole, dolastatin.10, vinorelbine, taltobulin, BNC105, CYT.997, mebendazole, indibulin, KX2.391, ABT.751, vincristine, verubulin, vinblastine",0.954677021213343,0.442492798094342,FALSE
"CALU3","Pearson.est","tyrosine kinase inhibitor",-0.33975,-0.855,0.627,939,0.804,"cabozantinib, mubritinib, sorafenib, tyrphostin.AG.99, bafetinib, tivantinib, vandetanib, hypericin, sunitinib, dasatinib, BMS.599626",0.202732459169284,0.0947439512515487,FALSE
"CALU3","Pearson.est","VEGFR inhibitor",-0.50334,-1.26,0.198,1366,0.584,"nintedanib, pazopanib, tivozanib, vatalanib, sunitinib, KI.8751, MK.2461, golvatinib, TG.100572, foretinib",0.703334809738469,0.233587152887601,FALSE
"CALU3","Pearson.est","vitamin D receptor agonist",-0.34669,-0.904,0.548,790,0.756,"doxercalciferol, ercalcitriol, alfacalcidol, calcitriol, tacalcitol",0.261219441515631,0.121478204498793,FALSE
"H2009","Pearson.est","EGFR inhibitor",0.17971,0.505,0.992,108,0.983,"WZ.3146, BIBX.1382, CUDC.101, WZ.4002, CNX.2006",0.00348832784582135,0.00744648216786438,FALSE
"H2009","Pearson.est","Abl kinase inhibitor",-0.53111,-1.28,0.188,874,0.724,"metatinib, KW.2449, tozasertib, imatinib, nilotinib, flumatinib, bosutinib, ponatinib",0.72584215073632,0.140261433802853,FALSE
"H2009","Pearson.est","acetylcholine receptor agonist",-0.46759,-1.11,0.329,1141,0.693,"pilocarpine, nicotine",0.482804102050026,0.159266765388193,FALSE
"H2009","Pearson.est","acetylcholine receptor antagonist",-0.58871,-1.42,0.0966,911,0.601,"iododexetimide, darifenacin, hyoscyamine, dicycloverine, methscopolamine",1.01502287358451,0.22112552799726,FALSE
"H2009","Pearson.est","adenosine receptor antagonist",-0.52844,-1.28,0.156,1099,0.724,"istradefylline, sulmazole, PSB.1115",0.806875401645538,0.140261433802853,FALSE
"H2009","Pearson.est","adrenergic receptor agonist",-0.48395,-1.15,0.309,956,0.651,"ritodrine, metaraminol, isoxsuprine, epinephrine, buphenine, A61603, terbutaline, isoetharine, clenbuterol",0.510041520575165,0.186419011431808,FALSE
"H2009","Pearson.est","adrenergic receptor antagonist",-0.41894,-1.03,0.448,1003,0.724,"pindolol, levobunolol, idazoxan, metoprolol, atipamezole, atenolol...., dronedarone",0.348721986001856,0.140261433802853,FALSE
"H2009","Pearson.est","AKT inhibitor",-0.19235,-0.458,0.984,1107,1,"uprosertib, palomid.529",0.00700490156865849,0,FALSE
"H2009","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.25599,-0.63,0.916,1104,0.979,"GW.788388, CEP.37440, DMH1",0.0381045263321496,0.00921730819686218,FALSE
"H2009","Pearson.est","androgen receptor antagonist",-0.41524,-1.02,0.457,1108,0.725,"cyproterone.acetate, enzalutamide, flutamide",0.34008379993015,0.139661993429006,FALSE
"H2009","Pearson.est","antioxidant",-0.41149,-0.985,0.478,1122,0.758,"benfotiamine, taurine",0.320572103387881,0.120330794367946,FALSE
"H2009","Pearson.est","AP inhibitor",0.34323,0.963,0.423,313,0.741,"birinapant, tanshinone.i, embelin, idronoxil",0.373659632624958,0.130181792020672,FALSE
"H2009","Pearson.est","ATPase inhibitor",0.40152,1.1,0.317,11,0.746,"k.strophanthidin, rabeprazole",0.498940737782249,0.127261172527331,FALSE
"H2009","Pearson.est","Aurora kinase inhibitor",-0.19929,-0.475,0.99,850,1,"hesperadin, ZM.447439, KW.2449, tozasertib, MK.8745, SNS.314, CYC116, ENMD.2076, alisertib",0.00436480540245009,0,FALSE
"H2009","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.62109,-1.45,0.0812,933,0.639,"tilmicosin, josamycin, azalomycin.b, radezolid, tedizolid, dirithromycin",1.09044397075882,0.1944991418416,FALSE
"H2009","Pearson.est","bacterial DNA gyrase inhibitor",0.43069,1.19,0.253,59,0.648,"norfloxacin, finafloxacin, lomefloxacin",0.596879478824182,0.188424994129407,FALSE
"H2009","Pearson.est","BCL inhibitor",-0.34703,-0.854,0.675,1194,0.87,"ABT.737, navitoclax",0.170696227168975,0.0604807473813815,FALSE
"H2009","Pearson.est","Bcr.Abl kinase inhibitor",-0.53399,-1.27,0.194,874,0.71,"metatinib, tozasertib, imatinib, nilotinib, flumatinib, bosutinib, ponatinib",0.712198270069774,0.148741651280925,FALSE
"H2009","Pearson.est","benzodiazepine receptor agonist",0.28012,0.784,0.732,182,0.901,"eprinomectin, bentazepam, ivermectin, gamma.aminobutyric.acid",0.135488918941608,0.045275209020937,FALSE
"H2009","Pearson.est","bromodomain inhibitor",-0.7448,-1.83,0.00794,1074,0.277,"OTX015, PFI.1, I.BET.762, I.BET151, JQ1...., bromosporine",2.1001794975729,0.557520230935551,FALSE
"H2009","Pearson.est","calcium channel blocker",-0.26506,-0.638,0.905,1117,0.988,"tetrandrine, efonidipine.monoethanolate, SKF.96365",0.0433514207947967,0.00524305541237188,FALSE
"H2009","Pearson.est","CC chemokine receptor antagonist",-0.50911,-1.23,0.222,780,0.588,"UNBS.5162, SB.225002, PF.04136309, MK.0812, RS.504393",0.653647025549361,0.230622673923862,FALSE
"H2009","Pearson.est","CDK inhibitor",-0.50993,-1.24,0.208,971,0.646,"aminopurvalanol.a, JNJ.7706621, alvocidib, kenpaullone, AZD5438, indisulam, BMS.387032, palbociclib, PHA.793887, dinaciclib, ribociclib, TG.02, P276.00, AT.7519, abemaciclib",0.681936665037238,0.189767482004916,FALSE
"H2009","Pearson.est","CHK inhibitor",-0.49495,-1.18,0.261,838,0.63,"PF.477736, LY2606368, AZD7762, LY2603618, SB.218078",0.583359492661719,0.200659450546418,FALSE
"H2009","Pearson.est","cyclooxygenase inhibitor",-0.23569,-0.575,0.935,836,1,"piroxicam, acetylsalicylsalicylic.acid, phenazone, naproxen, phenylbutazone, ketoprofen, sulfasalazine, tryptanthrin, FR.122047, ramifenazone, indoprofen, suxibuzone",0.0291883891274822,0,FALSE
"H2009","Pearson.est","cytochrome P450 inhibitor",-0.51104,-1.23,0.208,1013,0.588,"clotrimazole, morin, PF.4981517, itraconazole",0.681936665037238,0.230622673923862,FALSE
"H2009","Pearson.est","DNA alkylating agent",-0.5237,-1.26,0.215,1144,0.698,"ifosfamide, streptozotocin, temozolomide, mitomycin.c, cisplatin, carmustine, estramustine",0.667561540084395,0.156144577376839,FALSE
"H2009","Pearson.est","DNA inhibitor",-0.31788,-0.774,0.75,1089,0.908,"bendamustine, busulfan, carmustine, pibenzimol, primaquine",0.1249387366083,0.0419141514789149,FALSE
"H2009","Pearson.est","DNA methyltransferase inhibitor",-0.52123,-1.24,0.237,944,0.646,"SGI.1027, fdcyd, decitabine, azacitidine",0.625251653989896,0.189767482004916,FALSE
"H2009","Pearson.est","DNA polymerase inhibitor",-0.30872,-0.751,0.784,1152,0.924,"idoxuridine, menadione, trifluridine",0.105683937315562,0.0343280287798933,FALSE
"H2009","Pearson.est","DNA synthesis inhibitor",-0.29743,-0.715,0.815,1224,0.955,"mitomycin.c, cisplatin, capecitabine",0.0888423912600234,0.0199966284162537,FALSE
"H2009","Pearson.est","dopamine receptor antagonist",-0.26798,-0.65,0.896,1088,0.994,"amisulpride, paliperidone, ziprasidone, mesoridazine, piperacetazine, lurasidone",0.0476919903378748,0.00261361560268669,FALSE
"H2009","Pearson.est","estrogen receptor agonist",-0.3681,-0.88,0.616,1017,0.844,"estradiol.cypionate, erteberel, PPT, estradiol",0.210419287835575,0.073657553374345,FALSE
"H2009","Pearson.est","estrogen receptor antagonist",-0.54696,-1.31,0.168,1048,0.781,"danazol, clomifene, tamoxifen",0.774690718274137,0.1073489661227,FALSE
"H2009","Pearson.est","FGFR inhibitor",-0.51013,-1.2,0.256,1091,0.634,"regorafenib, lucitanib, nintedanib, MK.2461",0.59176003468815,0.197910742118267,FALSE
"H2009","Pearson.est","FLT3 inhibitor",-0.40894,-0.998,0.468,847,0.75,"sorafenib, midostaurin, quizartinib, lestaurtinib, KW.2449, tozasertib, ENMD.2076, pacritinib, tandutinib, ponatinib, TG.02, gilteritinib",0.329754146925876,0.1249387366083,FALSE
"H2009","Pearson.est","glucocorticoid receptor agonist",0.24954,0.697,0.834,82,0.931,"hydrocortisone, triamcinolone.acetonide, ciclesonide",0.0788339493622613,0.0310503190186574,FALSE
"H2009","Pearson.est","glutamate receptor antagonist",-0.18465,-0.447,0.99,863,0.992,"IEM1754, kynurenic.acid, LY456236, ACDPP, diazooxonorleucine, JNJ.16259685",0.00436480540245009,0.00348832784582135,FALSE
"H2009","Pearson.est","glycogen synthase kinase inhibitor",0.2606,0.717,0.808,1073,0.958,"TWS.119, tideglusib, CHIR.98014, indirubin, AZD2858, GSK.3.inhibitor.IX, LY2090314, CHIR.99021, kenpaullone",0.0925886392254138,0.0186344909214556,FALSE
"H2009","Pearson.est","growth factor receptor inhibitor",-0.4938,-1.18,0.27,814,0.63,"AZD3463, PHA.848125, GSK1904529A, lestaurtinib, GSK1838705A",0.568636235841013,0.200659450546418,FALSE
"H2009","Pearson.est","HCV inhibitor",-0.54411,-1.31,0.168,1387,0.781,"narlaprevir, mericitabine",0.774690718274137,0.1073489661227,FALSE
"H2009","Pearson.est","HDAC inhibitor",-0.34412,-0.834,0.661,891,0.868,"RGFP966, AR.42, trichostatin.a, panobinostat, SB.939, entinostat, dacinostat, belinostat, pyroxamide, resminostat, vorinostat, R306465, M.344, RG2833",0.17979854051436,0.0614802748235081,FALSE
"H2009","Pearson.est","histamine receptor antagonist",-0.21798,-0.522,0.976,1065,1,"ICI.162846, lafutidine, BF2.649, cimetidine, tiotidine",0.0105501823333082,0,FALSE
"H2009","Pearson.est","HMGCR inhibitor",0.59536,1.64,0.0312,370,0.324,"fluvastatin, pitavastatin, simvastatin, atorvastatin, mevastatin",1.50584540598156,0.489454989793388,FALSE
"H2009","Pearson.est","HSP inhibitor",-0.58867,-1.42,0.0901,1026,0.601,"VER.49009, ganetespib, alvespimycin, tanespimycin, KW.2478, SNX.5422, NVP.AUY922, XL888",1.04527520902094,0.22112552799726,FALSE
"H2009","Pearson.est","JAK inhibitor",-0.52139,-1.28,0.195,893,0.724,"PRT062070, LY2784544, lestaurtinib, tozasertib, WHI.P154, TG.101209, AZD1480, AZ960, CEP.33779, atiprimod, pacritinib, baricitinib, TG.02",0.709965388637482,0.140261433802853,FALSE
"H2009","Pearson.est","KIT inhibitor",-0.44808,-1.08,0.373,737,0.696,"telatinib, sunitinib, masitinib, sorafenib, midostaurin, vatalanib, imatinib, regorafenib, motesanib, OSI.930, KI.8751, tandutinib, pazopanib",0.428291168191312,0.157390760389438,FALSE
"H2009","Pearson.est","MDM inhibitor",0.8192,2.29,0,206,0.0248,"idasanutlin, RITA, serdemetan, AMG.232, CGM097",Inf,1.60554831917378,TRUE
"H2009","Pearson.est","MEK inhibitor",-0.39213,-0.942,0.548,1083,0.785,"AS.703026, selumetinib, BIX.02188, nobiletin, trametinib, arctigenin, cobimetinib",0.261219441515631,0.105130343254747,FALSE
"H2009","Pearson.est","MET inhibitor",-0.70637,-1.68,0.0109,1053,0.556,"PHA.665752, LY2801653, AMG458, INC.280, NVP.BVU972",1.96257350205938,0.254925208417942,FALSE
"H2009","Pearson.est","microtubule inhibitor",-0.44527,-1.06,0.39,1114,0.719,"vinflunine, secnidazole, cytochalasin.b, D.64131",0.408935392973501,0.143271109617117,FALSE
"H2009","Pearson.est","mTOR inhibitor",0.49957,1.42,0.124,104,0.553,"torin.1, SB.2343, ku.0063794, PF.05212384, sirolimus, PKI.179, WAY.600, PP242",0.906578314837765,0.257274868695302,FALSE
"H2009","Pearson.est","NFkB pathway inhibitor",-0.4349,-1.05,0.402,1314,0.702,"Ro.106.9920, bortezomib, betulinic.acid",0.39577394691553,0.153662887870195,FALSE
"H2009","Pearson.est","opioid receptor agonist",-0.48813,-1.14,0.308,822,0.649,"cebranopadol, ADL5859, salvinorin.a, trimebutine",0.511449283499556,0.187755303199631,FALSE
"H2009","Pearson.est","p38 MAPK inhibitor",-0.41268,-0.984,0.484,1086,0.742,"SB.239063, TAK.715",0.315154638355588,0.129596094720973,FALSE
"H2009","Pearson.est","PARP inhibitor",-0.38725,-0.907,0.601,1057,0.814,"olaparib, talazoparib, PJ.34",0.22112552799726,0.0893755951107988,FALSE
"H2009","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.3926,-0.94,0.531,777,0.772,"sunitinib, masitinib, sorafenib, crenolanib, trapidil, vatalanib, SU014813, imatinib, regorafenib, motesanib, KI.8751, nintedanib, tandutinib, pazopanib, ponatinib, CP.673451",0.274905478918531,0.112382699664264,FALSE
"H2009","Pearson.est","phosphatase inhibitor",0.3028,0.818,0.683,7,0.971,"bis.maltolato.oxovanadium.IV.",0.165579296318467,0.0127807700919951,FALSE
"H2009","Pearson.est","phosphodiesterase inhibitor",-0.27883,-0.666,0.873,729,0.995,"zardaverine, cilostamide, YM.976, GSK256066, avanafil, papaverine, EMD.53998, trequinsin",0.0589857562944303,0.00217691925427455,FALSE
"H2009","Pearson.est","PI3K inhibitor",0.29781,0.816,0.663,128,0.905,"SB.2343, PF.05212384, PKI.179, YM.201636",0.178486471595227,0.0433514207947967,FALSE
"H2009","Pearson.est","PLK inhibitor",-0.55495,-1.33,0.147,1203,0.846,"rigosertib, GW.843682X, volasertib",0.832682665251824,0.0726296369609765,FALSE
"H2009","Pearson.est","potassium channel blocker",-0.61882,-1.47,0.0693,967,0.764,"oleoylethanolamide, mepivacaine, dofetilide",1.15926676538819,0.11690664142431,FALSE
"H2009","Pearson.est","PPAR receptor agonist",0.36909,1.03,0.402,147,0.818,"pterostilbene, clofibrate",0.39577394691553,0.087246696328677,FALSE
"H2009","Pearson.est","progesterone receptor agonist",0.35305,0.999,0.414,32,0.807,"norethindrone, levonorgestrel",0.382999658879101,0.0931264652779296,FALSE
"H2009","Pearson.est","proteasome inhibitor",-0.51122,-1.23,0.206,1364,0.588,"carfilzomib, bortezomib",0.686132779630847,0.230622673923862,FALSE
"H2009","Pearson.est","protein synthesis inhibitor",0.34597,0.978,0.436,177,0.777,"clofoctol, cycloheximide, chloramphenicol.palmitate, methacycline, mercaptopurine, thiostrepton",0.360513510731414,0.109578981199086,FALSE
"H2009","Pearson.est","protein tyrosine kinase inhibitor",-0.44592,-1.08,0.369,1150,0.696,"rheochrysidin, AV.412, BMS.599626",0.43297363384094,0.157390760389438,FALSE
"H2009","Pearson.est","RAF inhibitor",-0.51813,-1.24,0.202,1060,0.646,"AZ.628, regorafenib, GDC.0879, vemurafenib, TAK.632, dabrafenib, RAF265",0.694648630553376,0.189767482004916,FALSE
"H2009","Pearson.est","RET tyrosine kinase inhibitor",-0.47386,-1.15,0.27,777,0.651,"sunitinib, sorafenib, cabozantinib, apatinib, regorafenib",0.568636235841013,0.186419011431808,FALSE
"H2009","Pearson.est","retinoid receptor agonist",-0.59974,-1.45,0.0828,1375,0.639,"tamibarotene, adarotene",1.08196966321512,0.1944991418416,FALSE
"H2009","Pearson.est","ribonucleotide reductase inhibitor",-0.4396,-1.05,0.408,1197,0.702,"pentostatin, fludarabine, clofarabine",0.38933983691012,0.153662887870195,FALSE
"H2009","Pearson.est","serotonin receptor agonist",0.61344,1.74,0.0233,1,0.341,"aripiprazole",1.63264407897398,0.467245621007502,FALSE
"H2009","Pearson.est","serotonin receptor antagonist",-0.40413,-0.98,0.488,1151,0.733,"SB.216641, paliperidone, ziprasidone, SB.228357, lurasidone, RS.16566",0.311580177997289,0.134896025358872,FALSE
"H2009","Pearson.est","sodium channel blocker",-0.33001,-0.804,0.712,894,0.898,"ajmaline, oxcarbazepine, mepivacaine, benzethonium, lappaconite, triamterene, quinidine",0.147520006363144,0.0467236633326956,FALSE
"H2009","Pearson.est","src inhibitor",-0.61802,-1.49,0.0704,1320,0.815,"bosutinib, TG.100572, PP.1",1.15242734085789,0.0888423912600234,FALSE
"H2009","Pearson.est","sterol demethylase inhibitor",0.47007,1.28,0.189,275,0.576,"terconazole, lanoconazole, ketoconazole, sulconazole",0.723538195826756,0.239577516576788,FALSE
"H2009","Pearson.est","TGF beta receptor inhibitor",-0.64512,-1.56,0.0332,1332,0.656,"LY2109761, D.4476",1.47886191629596,0.18309616062434,FALSE
"H2009","Pearson.est","thymidylate synthase inhibitor",-0.69526,-1.66,0.0212,1112,0.436,"raltitrexed, trifluridine, doxifluridine, capecitabine",1.67366413907125,0.360513510731414,FALSE
"H2009","Pearson.est","topoisomerase inhibitor",0.20006,0.567,0.951,136,1,"epirubicin, beta.lapachone, voreloxin, TAS.103",0.0218194830625861,0,FALSE
"H2009","Pearson.est","tubulin polymerization inhibitor",-0.32683,-0.784,0.742,1147,0.911,"parbendazole, fosbretabulin, vindesine, docetaxel, albendazole, paclitaxel",0.129596094720973,0.0404816230270017,FALSE
"H2009","Pearson.est","tyrosine kinase inhibitor",-0.35334,-0.84,0.675,777,0.876,"sunitinib, tyrphostin.A9, CP.724714, sorafenib, AMG.208, cabozantinib, aminopurvalanol.a, apatinib, regorafenib, rheochrysidin, AV.412, hypericin, BMS.599626, tivantinib",0.170696227168975,0.0574958938319193,FALSE
"H2009","Pearson.est","VEGFR inhibitor",-0.45098,-1.09,0.35,1091,0.714,"regorafenib, lucitanib, motesanib, OSI.930, tivozanib, KI.8751, nintedanib, ENMD.2076, pazopanib, RAF265, TG.100572, MK.2461, golvatinib, foretinib",0.455931955649724,0.146301788223826,FALSE
"H2009","Pearson.est","vitamin D receptor agonist",0.46093,1.31,0.167,167,0.627,"doxercalciferol, maxacalcitol, paricalcitol",0.777283528852417,0.202732459169284,FALSE
"HCC4006","Pearson.est","EGFR inhibitor",-0.46484,-1.13,0.311,1123,0.653,"PD.153035, PD.168393, rociletinib, BIBU.1361, pelitinib, WZ.4002, icotinib, BMS.599626, gefitinib, canertinib, tucatinib, CP.724714, osimertinib, erlotinib, OSI.420, XL.647, AEE788, WZ8040",0.507239610973163,0.185086818724926,FALSE
"HCC4006","Pearson.est","Abl kinase inhibitor",-0.46968,-1.13,0.317,805,0.653,"metatinib, KW.2449, dasatinib, flumatinib, ZM.306416, tozasertib, imatinib, bosutinib",0.498940737782249,0.185086818724926,FALSE
"HCC4006","Pearson.est","acetylcholine receptor agonist",-0.41193,-0.993,0.484,594,0.837,"tremorine, xanomeline, oxiracetam, nicotine, nefiracetam, pilocarpine",0.315154638355588,0.07727454200674,FALSE
"HCC4006","Pearson.est","acetylcholine receptor antagonist",-0.39562,-0.944,0.54,680,0.869,"iododexetimide, diphemanil, methscopolamine, dicycloverine, darifenacin",0.267606240177031,0.0609802235513335,FALSE
"HCC4006","Pearson.est","adenosine receptor antagonist",-0.56551,-1.36,0.113,1249,0.682,"PSB.1115, CGS.15943, sulmazole",0.94692155651658,0.166215625343521,FALSE
"HCC4006","Pearson.est","adrenergic receptor agonist",0.29239,0.87,0.654,1029,0.914,"norepinephrine, ritodrine, terbutaline, isoxsuprine, A61603, lidamidine, methyldopa, metaraminol, oxymetazoline, buphenine, xylazine, isoetharine, epinephrine, clenbuterol, midodrine",0.184422251675733,0.0390538042661686,FALSE
"HCC4006","Pearson.est","adrenergic receptor antagonist",-0.47946,-1.15,0.279,1039,0.669,"idazoxan, RS.17053, dronedarone, vincamine, imiloxan, dihydroergocristine, oxprenolol, pindolol",0.554395796726402,0.174573882232177,FALSE
"HCC4006","Pearson.est","AKT inhibitor",-0.65591,-1.57,0.0306,1393,0.698,"AT7867, palomid.529, AZD5363, CCT128930",1.51427857351842,0.156144577376839,FALSE
"HCC4006","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.50449,-1.21,0.226,774,0.584,"SB.505124, AP26113, brigatinib, alectinib, DMH1, CEP.37440, GW.788388, AZD3463",0.645891560852599,0.233587152887601,FALSE
"HCC4006","Pearson.est","androgen receptor antagonist",-0.52111,-1.25,0.193,1009,0.58,"RU.58841, flutamide, nilutamide, bicalutamide",0.714442690992226,0.236572006437063,FALSE
"HCC4006","Pearson.est","antioxidant",-0.5388,-1.29,0.156,896,0.663,"mesna, chlorogenic.acid, benfotiamine, trolox, taurine",0.806875401645538,0.178486471595227,FALSE
"HCC4006","Pearson.est","AP inhibitor",0.52741,1.59,0.0571,87,0.156,"birinapant, GDC.0152, idronoxil",1.24336389175415,0.806875401645538,FALSE
"HCC4006","Pearson.est","ATPase inhibitor",-0.20832,-0.502,0.975,613,0.979,"rabeprazole, evodiamine, thonzonium, digitoxin, blebbistatin...., ouabain, oligomycin.a, omeprazole, digoxin",0.0109953843014632,0.00921730819686218,FALSE
"HCC4006","Pearson.est","Aurora kinase inhibitor",-0.53814,-1.29,0.16,977,0.663,"barasertib.HQPA, CCT137690, alisertib, AMG900, MK.8745, SNS.314, TAK.901, ENMD.2076, PF.03814735, tozasertib, ZM.447439, danusertib, AT.9283, CYC116, hesperadin, CCT129202",0.795880017344075,0.178486471595227,FALSE
"HCC4006","Pearson.est","bacterial 50S ribosomal subunit inhibitor",-0.6141,-1.49,0.0449,1221,0.442,"tedizolid, azalomycin.b, valnemulin, tilmicosin",1.34775365899668,0.354577730650908,FALSE
"HCC4006","Pearson.est","bacterial DNA gyrase inhibitor",0.58533,1.79,0.0147,141,0.165,"sparfloxacin, sarafloxacin, finafloxacin, lomefloxacin, trovafloxacin",1.83268266525182,0.782516055786094,TRUE
"HCC4006","Pearson.est","BCL inhibitor",0.33798,1.05,0.394,178,0.798,"navitoclax, ABT.737, HA14.1",0.404503778174426,0.0979971086492706,FALSE
"HCC4006","Pearson.est","Bcr.Abl kinase inhibitor",-0.48043,-1.16,0.296,1256,0.667,"tozasertib, imatinib, bosutinib",0.528708288941061,0.175874166083451,FALSE
"HCC4006","Pearson.est","benzodiazepine receptor agonist",-0.2666,-0.628,0.907,1051,0.973,"nefiracetam, eprinomectin, lorazepam",0.0423927129399047,0.0118871597316481,FALSE
"HCC4006","Pearson.est","bromodomain inhibitor",-0.51963,-1.27,0.186,772,0.582,"I.BET151, bromosporine, OTX015, I.BET.762, JQ1....",0.730487055782084,0.235077015350112,FALSE
"HCC4006","Pearson.est","calcium channel blocker",-0.45405,-1.07,0.379,1125,0.736,"pranidipine, cinnarazine, mibefradil, tetrandrine",0.421360790031928,0.133122185662501,FALSE
"HCC4006","Pearson.est","CC chemokine receptor antagonist",-0.43609,-1.05,0.415,874,0.764,"RS.504393, SB.225002, PF.04136309, MK.0812, navarixin",0.381951903287907,0.11690664142431,FALSE
"HCC4006","Pearson.est","CDK inhibitor",-0.61361,-1.49,0.0526,1052,0.442,"arcyriaflavin.a, BMS.265246, dinaciclib, TG.02, ribociclib, abemaciclib, palbociclib, BMS.387032, AT.7519, indisulam, aminopurvalanol.a, JNJ.7706621, R547, PHA.793887",1.27901425584626,0.354577730650908,FALSE
"HCC4006","Pearson.est","CHK inhibitor",0.26162,0.789,0.655,1071,0.908,"CHIR.124, SCH.900776, LY2606368, SB.218078, AZD7762, PF.477736, LY2603618",0.183758700008217,0.0419141514789149,FALSE
"HCC4006","Pearson.est","cyclooxygenase inhibitor",-0.35683,-0.849,0.696,1104,0.858,"ketoprofen, ramifenazone, tryptanthrin, acetylsalicylsalicylic.acid, meloxicam, indoprofen, piroxicam, FR.122047",0.157390760389438,0.0665127121512946,FALSE
"HCC4006","Pearson.est","cytochrome P450 inhibitor",-0.41669,-1.01,0.478,1047,0.82,"PF.4981517, itraconazole, clotrimazole",0.320572103387881,0.0861861476162833,FALSE
"HCC4006","Pearson.est","DNA alkylating agent",-0.23597,-0.569,0.941,534,0.967,"cisplatin, carmustine, ifosfamide, mitomycin.c, estramustine, streptozotocin, melphalan, carboplatin, temozolomide, TH.302",0.0264103765727431,0.0145735259169983,FALSE
"HCC4006","Pearson.est","DNA inhibitor",-0.37558,-0.904,0.611,778,0.84,"valrubicin, tirapazamine, nimorazole, melphalan, carboplatin, chlorambucil, busulfan, bendamustine, pibenzimol, primaquine",0.213958789757446,0.0757207139381184,FALSE
"HCC4006","Pearson.est","DNA methyltransferase inhibitor",-0.47854,-1.16,0.264,1059,0.667,"SGI.1027, fdcyd, RG108",0.578396073130169,0.175874166083451,FALSE
"HCC4006","Pearson.est","DNA polymerase inhibitor",-0.47374,-1.12,0.312,1433,0.656,"idoxuridine",0.505845405981557,0.18309616062434,FALSE
"HCC4006","Pearson.est","DNA synthesis inhibitor",-0.29886,-0.714,0.831,844,0.925,"capecitabine, enocitabine, floxuridine, nelarabine, cyclocytidine, CB.10.277, anisomycin, azodicarbonamide",0.080398976215889,0.0338582672609674,FALSE
"HCC4006","Pearson.est","dopamine receptor antagonist",-0.25412,-0.614,0.914,883,0.954,"ziprasidone, nemonapride, UH.232...., paliperidone, piperacetazine, oxiperomide, mesoridazine",0.0390538042661686,0.0204516252959049,FALSE
"HCC4006","Pearson.est","estrogen receptor agonist",-0.3835,-0.921,0.591,794,0.878,"equol, estrone, estradiol.cypionate, estradiol, PPT",0.228412519118745,0.0565054840938974,FALSE
"HCC4006","Pearson.est","estrogen receptor antagonist",-0.50918,-1.23,0.209,985,0.581,"fulvestrant, tamoxifen, clomifene",0.679853713888946,0.235823867609669,FALSE
"HCC4006","Pearson.est","FGFR inhibitor",-0.61008,-1.46,0.0623,1359,0.476,"lucitanib, AZD4547, nintedanib",1.20551195334083,0.322393047279507,FALSE
"HCC4006","Pearson.est","FLT3 inhibitor",-0.37466,-0.902,0.611,1106,0.827,"tandutinib, lestaurtinib, TG.02, ENMD.2076, tozasertib, pacritinib",0.213958789757446,0.0824944904474534,FALSE
"HCC4006","Pearson.est","glucocorticoid receptor agonist",-0.33853,-0.811,0.735,897,0.887,"dexamethasone.acetate, rimexolone, fluorometholone, halobetasol.propionate, prednisolone, difluprednate, deflazacort, clobetasol.propionate, halcinonide, methylprednisolone, flumethasone",0.133712660915805,0.0520763801682736,FALSE
"HCC4006","Pearson.est","glutamate receptor antagonist",-0.29783,-0.716,0.827,740,0.938,"MTPG, diazooxonorleucine, latrepirdine, SIB.1757, tiletamine, CGP.37849, CPP, IEM1754",0.0824944904474534,0.0277971616209356,FALSE
"HCC4006","Pearson.est","glycogen synthase kinase inhibitor",0.30716,0.933,0.536,1006,0.981,"TWS.119, LY2090314, kenpaullone, GSK.3.inhibitor.IX, indirubin, tideglusib, AZD2858, CHIR.99021, CHIR.98014",0.27083521030723,0.0083309926200515,FALSE
"HCC4006","Pearson.est","growth factor receptor inhibitor",-0.71443,-1.71,0.0115,1148,0.71,"lestaurtinib, danusertib, AZD3463, GSK1838705A",1.93930215964639,0.148741651280925,FALSE
