"type","Rank_metric","Feature_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"H358","Input","KEGG_PROPANOATE_METABOLISM",-0.57885,-1.8,0.0194,6689,0.175,"ECHS1, ALDH1B1, PCCA, ACADM, MLYCD, ALDH7A1, ACAT2, ACSS1, ACSS2, ACSS3, PCCB, EHHADH, MCEE, ALDH2, ABAT",1.71219827006977,0.756961951313706,TRUE
"H358","Input","KEGG_PROSTATE_CANCER",0.26226,0.807,0.665,1404,0.802,"AR, PIK3R3, CTNNB1, PIK3CD, RB1, CCND1, ERBB2, PTEN, KRAS, NRAS, IGF1R, CDK2, PIK3CA, EP300, CREBBP",0.177178354696895,0.0958256317158365,FALSE
"H358","Input","KEGG_PROTEASOME",0.17383,0.543,0.993,1486,0.987,"PSME1, PSME2, PSMB8, PSME3",0.00305075150461883,0.00568284733036327,FALSE
"H358","Input","KEGG_PROTEIN_EXPORT",-0.17313,-0.529,0.99,8519,0.991,"SEC11C, IMMP1L",0.00436480540245009,0.00392634551472468,FALSE
"H358","Input","KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",-0.54988,-1.67,0.0506,8513,0.188,"GLS, GLS2, ATP1B3, PCK2, AQP1, CA2",1.2958494831602,0.72584215073632,FALSE
"H358","Input","KEGG_PURINE_METABOLISM",0.26219,0.828,0.665,982,0.785,"PDE5A, NT5E, POLA1, PRIM1, PRIM2, PKM, POLD3, NME7, POLD1, RRM2, NME3, POLA2, POLE3, POLR3C, PDE4D, POLR3F, ENTPD6, POLR3B, DCK, POLR3G",0.177178354696895,0.105130343254747,FALSE
"H358","Input","KEGG_PYRIMIDINE_METABOLISM",0.39848,1.25,0.193,1339,0.475,"CDA, NT5E, POLA1, PRIM1, DUT, PRIM2, POLD3, NME7, POLD1, RRM2, UCK2, NME3, POLA2, POLE3, POLR3C, POLR3F, ENTPD6, POLR3B, DCK, POLR3G, TK1, TK2, PNP, UCK1, POLD2",0.714442690992226,0.323306390375133,FALSE
"H358","Input","KEGG_PYRUVATE_METABOLISM",-0.45103,-1.39,0.118,7460,0.334,"ACYP1, PC, ALDH7A1, GRHPR, ACAT2, ACSS1, ACSS2, PCK2, AKR1B1, ALDH2, HAGH",0.928117992693875,0.476253533188435,FALSE
"H358","Input","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",-0.21013,-0.659,0.928,7837,0.948,"ITGA1, GSN, PIKFYVE, PIK3R1, DOCK1, FGFR3, ENAH, CRKL, VCL, FGFR4, MYH10, ARHGEF6, FGD1, MAP2K2, FN1, FGFR1, ITGB8, PIK3CB, CRK, ITGB3, ACTG1, SOS1, IQGAP2, ITGA5, ITGA7, FGF13, FGF2, ITGA4",0.0324520237811379,0.0231916626619338,FALSE
"H358","Input","KEGG_REGULATION_OF_AUTOPHAGY",-0.57295,-1.76,0.0382,6267,0.181,"PRKAA1, PIK3R4, PRKAA2, ATG3, ATG4A, ULK1, PIK3C3, ATG12, ATG4B, GABARAPL1, ULK3",1.41793663708829,0.742321425130815,TRUE
"H358","Input","KEGG_RENAL_CELL_CARCINOMA",0.25478,0.766,0.748,1980,0.843,"SLC2A1, PIK3R3, PIK3CD, ETS1, HIF1A, MET, TGFB2, KRAS, NRAS, PIK3CA, EP300, CREBBP, ELOC, CDC42, RBX1, ELOB, JUN",0.126098402135539,0.0741724253752577,FALSE
"H358","Input","KEGG_RENIN_ANGIOTENSIN_SYSTEM",-0.53302,-1.64,0.0363,7507,0.202,"CTSA, ENPEP, ACE, AGT, ANPEP",1.44009337496389,0.694648630553376,TRUE
"H358","Input","KEGG_RETINOL_METABOLISM",-0.38819,-1.21,0.234,8270,0.381,"CYP3A5, RDH10, ALDH1A2, ALDH1A1",0.630784142589857,0.419075024324381,FALSE
"H358","Input","KEGG_RIBOFLAVIN_METABOLISM",-0.43072,-1.33,0.129,7532,0.327,"ACP5, MTMR6, ACP2, ENPP1, PHPT1",0.889410289700751,0.485452247339714,FALSE
"H358","Input","KEGG_RIBOSOME",0.27159,0.859,0.619,3836,0.772,"RPS4Y1, RPL22, FAU, RPS23, RPS25, RPS3A, RPL23A, RPL8, RPS11, RPS8, RPS29, RPL7, RPL34, RPS5, RPL28, RPL7A, RPS15, RPS13, RPL10, RPL18, RPS27L, RPL26, RPS17, RPS9, RPL37A, RPL36A, RPL36AL, RPS2, RPS6, RPL36, RPL15, RPL21, RPS18, RPL17, RPL10A, RPL5, RPL27, RPL19, RPL18A, RPL11, RPL14, RPL32, RPL13A, RPS16, MRPL13, RPL13",0.208309350979882,0.112382699664264,FALSE
"H358","Input","KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.37634,1.15,0.251,952,0.493,"MAPK13, DDX3Y, ISG15, MAPK10, MAPK9, DDX58, TKFC",0.600326278518962,0.30715308072277,FALSE
"H358","Input","KEGG_RNA_DEGRADATION",0.31524,0.984,0.438,2938,0.701,"XRN2, PAPOLA, EXOSC5, EXOSC6, DCPS, PAPOLG, EXOSC9, EXOSC8, EXOSC7, ENO1, DIS3, ENO3, EXOSC3, EXOSC10, EXOSC2, CNOT6, CNOT6L, MTREX, DDX6, DCP1A, LSM6, LSM8, LSM1, EXOSC1, LSM2",0.3585258894959,0.154281982033341,FALSE
"H358","Input","KEGG_RNA_POLYMERASE",0.41045,1.28,0.174,3305,0.532,"POLR3C, POLR3F, POLR3B, POLR3G, POLR3A, POLR2K, POLR1B, POLR3H, POLR1A, POLR3D, POLR1E, POLR1C, POLR1D, POLR3K, POLR2B",0.7594507517174,0.274088367704952,FALSE
"H358","Input","KEGG_SELENOAMINO_ACID_METABOLISM",-0.23458,-0.727,0.83,6033,0.901,"SEPHS2, AHCY, MAT2B, METTL2B, TRMT11, GGT7, GGT1, LCMT1, PAPSS2",0.0809219076239261,0.045275209020937,FALSE
"H358","Input","KEGG_SMALL_CELL_LUNG_CANCER",0.41269,1.27,0.186,1098,0.491,"LAMC2, PTGS2, ITGA3, LAMB3, LAMA5, MAX, PIK3R3, PIAS1, RXRA, PIK3CD, RB1, CCND1, RXRG, PTEN, SKP2, CKS1B, RXRB, ITGA6, CDK2",0.730487055782084,0.308918507877032,FALSE
"H358","Input","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",-0.23245,-0.713,0.833,6730,0.913,"SNAP25, USE1, GOSR2, VAMP7, VAMP5, SNAP29, STX7, BET1, YKT6, STX2",0.0793549985932124,0.039529222465701,FALSE
"H358","Input","KEGG_SPHINGOLIPID_METABOLISM",-0.24352,-0.738,0.781,6538,0.903,"SGPP1, GLB1, NEU1, ASAH1, ARSA, UGCG, GBA, KDSR, SMPD2, SMPD3, PLPP1, SMPD1",0.1073489661227,0.0443122496864942,FALSE
"H358","Input","KEGG_SPLICEOSOME",0.40037,1.24,0.191,3679,0.46,"DHX8, DHX15, ALYREF, DDX42, SNRPB2, DHX16, CTNNBL1, DDX5, SNRPA1, HSPA2, PRPF3, AQR, CDC5L, SF3B1, NCBP1, DHX38, DDX46, U2AF2, SRSF5, CRNKL1, PUF60, SF3B3, RBMX, SRSF8, DDX39B, CWC15, SNRPE, BCAS2, PRPF4, PHF5A, SART1, HSPA1A, PLRG1, SNRPD1, SNRPD2, XAB2, SNRNP200, LSM6, EIF4A3, PRPF19, THOC1, SF3B4, RBM25, LSM8, USP39, SF3B6, SRSF9, LSM2, SF3A3, TRA2A, HNRNPM, HNRNPA1, SNW1, PRPF40A, SNRPB, ISY1, SF3B5, PRPF38A, SNRPA, U2AF1, PRPF8, LSM3, SF3A1, PPIL1, SNRPD3, SRSF6, HNRNPK, HSPA6, SRSF2, PRPF31, THOC2, PRPF6, SNRNP70",0.718966632752272,0.337242168318426,FALSE
"H358","Input","KEGG_STARCH_AND_SUCROSE_METABOLISM",-0.22692,-0.686,0.881,7549,0.933,"GYS1, GPI, GUSB, ENPP1, SI, UXS1",0.0550240915879521,0.0301183562535,FALSE
"H358","Input","KEGG_STEROID_BIOSYNTHESIS",-0.49274,-1.49,0.0857,7665,0.267,"CEL, LIPA, SOAT2, FDFT1, SQLE",1.0670191780768,0.573488738635425,FALSE
"H358","Input","KEGG_STEROID_HORMONE_BIOSYNTHESIS",-0.72859,-2.18,0.00743,8270,0.189,"CYP3A5, AKR1D1, CYP21A2, HSD3B1, AKR1C3, HSD17B2, AKR1C1, HSD11B2, AKR1C2",2.12901118623942,0.723538195826756,TRUE
"H358","Input","KEGG_SULFUR_METABOLISM",-0.7871,-2.43,0,7602,0.0599,"SULT1A3, CHST13, SUOX, PAPSS2, CHST12, CHST11, SULT1A1",Inf,1.22257317761069,TRUE
"H358","Input","KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",-0.40922,-1.27,0.16,6645,0.337,"ELANE, CD40, TRIM21, C3, C5, C4A, C9",0.795880017344075,0.472370099128661,FALSE
"H358","Input","KEGG_TASTE_TRANSDUCTION",0.47947,1.5,0.0983,1100,0.794,"SCNN1B, CACNA1A",1.00744648216786,0.100179497572904,FALSE
"H358","Input","KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS",-0.50306,-1.56,0.0649,7194,0.232,"PDSS2, GGPS1, HMGCR, HMGCS1, ACAT2, HMGCS2, IDI1",1.18775530319963,0.6345120151091,FALSE
"H358","Input","KEGG_TGF_BETA_SIGNALING_PATHWAY",0.2907,0.886,0.572,1404,0.754,"SMURF1, THBS1, ID1, RPS6KB2, SMAD3, RBL1, ACVR1, TGFB2, PPP2CB, RPS6KB1, SMURF2, EP300, CREBBP",0.242603971206976,0.122628654130226,FALSE
"H358","Input","KEGG_THYROID_CANCER",0.37034,1.14,0.264,1089,0.484,"CDH1, CTNNB1, RXRA, CCND1, RXRG, RXRB, KRAS, NRAS",0.578396073130169,0.315154638355588,FALSE
"H358","Input","KEGG_TIGHT_JUNCTION",0.4082,1.27,0.172,1464,0.491,"CLDN7, PRKCH, CLDN4, F11R, CTNNA1, CLDN3, CTNNB1, CTNNA2, LLGL2, PATJ, CRB3, CASK, PTEN, MYH9, MYH11, RAB13, CSNK2A1, CSNK2A2, TJP1, MAGI3, CGN, KRAS, NRAS, EPB41L1, PPP2CB, TJP2, PRKCD, OCLN, PRKCZ, MYL12A, PRKCG, CSNK2B",0.764471553092451,0.308918507877032,FALSE
"H358","Input","KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",-0.26182,-0.801,0.707,6324,0.827,"MAPK8, RELA, IKBKG, AKT3, IRF3, TRAF3, CHUK, TBK1, CD40, PIK3R2, RIPK1, MAPK1, SPP1, IRAK4, CTSK, TRAF6, LBP, TAB1, PIK3R1, MAP3K7, MAPK12, MAPK11, TOLLIP, MAP2K2, PIK3CB, IFNAR2, IL6",0.150580586203101,0.0824944904474534,FALSE
"H358","Input","KEGG_TRYPTOPHAN_METABOLISM",-0.55285,-1.71,0.0405,7375,0.186,"AOC1, KYNU, OGDH, ALDH7A1, CAT, OGDHL, ACAT2, EHHADH, MAOB, DDC, GCDH, ALDH2",1.39254497678533,0.730487055782084,TRUE
"H358","Input","KEGG_TYPE_II_DIABETES_MELLITUS",0.48852,1.52,0.0811,1342,0.848,"IRS1, PIK3R3, PIK3CD, MAPK10, PKM, MAPK9, ABCC8, CACNA1A, PRKCD, PIK3CA, PRKCZ, PKLR",1.09097914578884,0.0716041477432862,FALSE
"H358","Input","KEGG_TYROSINE_METABOLISM",0.32926,1.02,0.354,410,0.642,"ALDH1A3, ADH4, ADH7, MAOA",0.450996737974212,0.192464971931147,FALSE
"H358","Input","KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",0.27725,0.857,0.624,1362,0.764,"MAPK13, LCK, PIK3R3, PIK3CD, MAPK9, PPP3CA, PPP3R2, KRAS, NRAS, PPP3R1, TEC, PIK3CA, CHP1",0.204815410317576,0.11690664142431,FALSE
"H358","Input","KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",0.29576,0.909,0.523,2737,0.772,"FZR1, CDC20, UBE2C, SMURF1, PIAS1, UBE2E2, FANCL, UBE2S, UBE3A, WWP2, SKP2, CUL4A, UBE2W, BTRC, CUL3, UBR5, UBE2O, SMURF2, ITCH, UBA3, DDB2, ELOC, PIAS3, BRCA1, RBX1, ELOB, UBE4A, CUL4B, PPIL2, MAP3K1, RNF7, UBE2A, CUL5, MID1, UBA6, COP1, PML, DDB1, UBE2D2, UBE2K, UBE4B, PRPF19",0.281498311132726,0.112382699664264,FALSE
"H358","Input","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS",-0.61649,-1.86,0.0212,8770,0.192,"BCAT1",1.67366413907125,0.71669877129645,TRUE
"H358","Input","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",-0.51404,-1.58,0.0585,7819,0.234,"ALDH7A1, ACADS, HMGCS1, BCKDHB, ACAT2, PCCB, EHHADH, MCEE, HMGCS2, BCAT1, ALDH2, ACADSB, ABAT, ACAA2",1.23284413391782,0.630784142589857,FALSE
"H358","Input","KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.24199,0.764,0.744,1186,0.835,"PRKCH, PPP1R14A, PLA2G4A, PLCB1, MYL6, MYH11, MYLK, PLA2G12A, PRKCD",0.128427064454121,0.0783135245163979,FALSE
"H358","Input","KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",-0.29197,-0.901,0.524,5911,0.71,"DYNC1I2, DYNC2LI1, RAB5C, DYNC2H1, PRKACB, CREB5, RAB5B, CREB3L2, DYNC1LI1, DCTN4, DCTN6, DCTN5, DYNLL1, DCTN1, DCTN2",0.280668713016273,0.148741651280925,FALSE
"H358","Input","KEGG_VEGF_SIGNALING_PATHWAY",0.43288,1.31,0.159,1829,0.547,"MAPK13, RAC2, PTGS2, PIK3R3, PIK3CD, PLA2G4A, PPP3CA, RAC3, PPP3R2, PLA2G12A, KRAS, NRAS, PPP3R1, PIK3CA, CHP1, PRKCG, BAD, PPP3CB, CDC42",0.798602875679548,0.262012673666569,FALSE
"H358","Input","KEGG_VIBRIO_CHOLERAE_INFECTION",-0.43673,-1.34,0.142,7218,0.331,"ATP6V1D, ATP6V0D2, ATP6V0A2, PDIA4, ATP6V1C2, PLCG1, ATP6V1A, ATP6V1H, ATP6V1B2, ATP6V1B1, ATP6V0A1, ATP6V1E1, PLCG2, KDELR1, ACTG1, ATP6V1G1",0.847711655616944,0.480172006224281,FALSE
"H358","Input","KEGG_VIRAL_MYOCARDITIS",0.41889,1.3,0.158,984,0.519,"RAC2, ITGB2, CAV1, CCND1, MYH9, RAC3, MYH11, DAG1, CD55",0.801342913045577,0.284832642151542,FALSE
"H358","Input","KEGG_WNT_SIGNALING_PATHWAY",0.43014,1.31,0.174,1464,0.547,"RAC2, NKD2, CTNNB1, CHD8, FOSL1, MAPK10, VANGL1, MAPK9, CCND1, PPP3CA, SMAD3, RAC3, CTBP1, DKK1, TBL1X, PLCB1, CSNK1E, DAAM1, TBL1XR1, PPP3R2, BTRC, CSNK2A1, CSNK2A2, CAMK2D, PPP2CB, PPP3R1, FZD6, CAMK2G, PPP2R5C, EP300, CHP1, PPP2R5E, CREBBP, PRKCG, CSNK2B",0.7594507517174,0.262012673666569,FALSE
"A549","Input","KEGG_ABC_TRANSPORTERS",0.66076,1.96,0.00858,292,0.384,"ABCC2, ABCA1, ABCG2, ABCC8, ABCC3, ABCC1, ABCC4",2.06651271215129,0.415668775632469,FALSE
"A549","Input","KEGG_ACUTE_MYELOID_LEUKEMIA",-0.38087,-1.07,0.342,6338,0.697,"FLT3, TCF7L1, RELA, IKBKB, MTOR, STAT5A, TCF7L2, SOS1, MAP2K1, PIK3CD, MAP2K2, BRAF, EIF4EBP1, RAF1, PIK3R1, KRAS, NRAS, PIK3CA, PML, PIK3CB, NFKB1, AKT1, MAPK1, RUNX1, MAPK3",0.465973893943865,0.156767221901991,FALSE
"A549","Input","KEGG_ADHERENS_JUNCTION",-0.25827,-0.753,0.803,8178,0.898,"AFDN, WAS, WASF2, CTNNA1, PTPN6, FARP2, CDH1, MAPK1, ERBB2, ACTG1, MAPK3, NECTIN1, BAIAP2, NECTIN4, RAC2",0.095284454721319,0.0467236633326956,FALSE
"A549","Input","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",-0.28132,-0.806,0.717,6358,0.845,"ACACB, RELA, ADIPOR1, IKBKB, MTOR, TRADD, MAPK9, PRKAA1, RXRA, RXRB, NFKBIE, MAPK10, CPT1A, NFKBIA, NFKB1, AKT1, ACSL1, ACSL5, STK11",0.1444808443322,0.0731432910503077,FALSE
"A549","Input","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",-0.40005,-1.13,0.291,8462,0.693,"ASNS, GFPT1, ADSL, ASL, GPT2, IL4I1, ABAT, ASS1, GLUL, DDO",0.536107011014093,0.159266765388193,FALSE
"A549","Input","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",-0.54035,-1.53,0.0686,7844,0.943,"PIK3R1, ATP1B1, KRAS, SCNN1G, PIK3CA, ATP1A1, ATP1A4, ATP1A3, PIK3CB, ATP1B3, MAPK1, MAPK3, PDPK1, HSD11B2, SCNN1A",1.16367588429325,0.0254883072626717,FALSE
"A549","Input","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM",-0.51331,-1.46,0.0895,9161,0.76,"PLA2G12A, PLA2G2A",1.04817696468409,0.119186407719209,FALSE
"A549","Input","KEGG_ALZHEIMERS_DISEASE",-0.21812,-0.615,0.957,8450,1,"PLCB1, FADD, COX7C, CACNA1F, CALM2, CASP3, MAPK1, MAPT, PLCB3, SNCA, CAPN1, MAPK3, MME, LPL",0.0190880622231565,0,FALSE
"A549","Input","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS",-0.29233,-0.839,0.618,5457,0.816,"NARS2, FARSB, IARS2, SEPSECS, RARS2, SARS2, AARS2, DARS2, VARS2, WARS2, LARS2, FARSA, PARS2, TARS2, MARS2, CARS2",0.209011524911184,0.0883098412461389,FALSE
"A549","Input","KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",-0.50313,-1.45,0.0796,7876,0.682,"GALK2, NANS, CYB5R1, GNPNAT1, GMPPB, GALE, PGM3, PGM1, GMPPA, GFPT1, HEXB, HK2, FPGT, RENBP, GCK, AMDHD2, UAP1, MPI, PGM2, HK1, GMDS",1.09908693226233,0.166215625343521,FALSE
"A549","Input","KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS",0.37017,1.1,0.308,1061,0.599,"NEFH, PRPH, PRPH2, GPX1, NEFL, BAD, MAP2K6, BCL2L1, PPP3R1",0.511449283499556,0.222573177610689,FALSE
"A549","Input","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",-0.3026,-0.881,0.58,9089,0.778,"PSME2, PSME1, IFI30, CD74, B2M",0.236572006437063,0.109020403010311,FALSE
"A549","Input","KEGG_APOPTOSIS",-0.21555,-0.613,0.941,7315,1,"PIK3CD, CASP10, RIPK1, MYD88, ENDOD1, PRKAR1B, CASP7, PIK3R1, PIK3CA, NFKBIA, IRAK4, FADD, PRKAR2B, PIK3CB, CASP3, NFKB1, AKT1, IL1RAP, CAPN1, BCL2, IL1A",0.0264103765727431,0,FALSE
"A549","Input","KEGG_ARACHIDONIC_ACID_METABOLISM",-0.35969,-1.02,0.373,9161,0.718,"PLA2G12A, PTGS1, GPX6, GPX7, PLA2G2A, ALOX5",0.428291168191312,0.1438755557577,FALSE
"A549","Input","KEGG_ARGININE_AND_PROLINE_METABOLISM",-0.34839,-1,0.408,8468,0.749,"LAP3, ACY1, MAOB, ASL, PRODH, PRODH2, MAOA, CKB, ARG1, ASS1, CKMT2, GLUL, ARG2, CKMT1A",0.38933983691012,0.125518182300534,FALSE
"A549","Input","KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC",0.55562,1.63,0.0437,720,0.364,"DES, GJA1, ITGA3, CDH2, CACNA2D2, CACNA2D1, SGCD, ITGA5, ITGB1, ITGB5, ITGAV, ITGB3, ACTN1, ACTN4, ATP2A2",1.35951856302958,0.438898616350944,FALSE
"A549","Input","KEGG_ASCORBATE_AND_ALDARATE_METABOLISM",0.57996,1.71,0.0382,1107,0.4,"ALDH2, ALDH1B1, UGDH, ALDH3A2",1.41793663708829,0.397940008672038,FALSE
"A549","Input","KEGG_AXON_GUIDANCE",-0.36138,-1.02,0.401,7702,0.718,"RAC1, PAK2, ABLIM3, EPHB3, GSK3B, RASA1, DPYSL5, KRAS, NRAS, ROCK1, ARHGEF12, PAK3, NCK2, NTN1, CXCR4, PAK1, EPHA4, ROBO2, LIMK2, MAPK1, PLXNA3, SLIT1, SLIT3, EPHA1, MAPK3, PLXNA2, SLIT2, PAK5, PAK6, UNC5B, NFATC2, EFNB2, RAC2",0.396855627379818,0.1438755557577,FALSE
"A549","Input","KEGG_BASAL_CELL_CARCINOMA",0.3861,1.13,0.259,907,0.616,"FZD2, FZD7, SUFU",0.586700235918748,0.210419287835575,FALSE
"A549","Input","KEGG_BASAL_TRANSCRIPTION_FACTORS",0.32275,0.944,0.456,852,0.749,"GTF2E1, STON1, GTF2E2",0.341035157335565,0.125518182300534,FALSE
"A549","Input","KEGG_BASE_EXCISION_REPAIR",0.38329,1.13,0.27,2845,0.616,"NEIL2, POLL, POLE3, POLE4, NTHL1, XRCC1, POLD4, POLD3, POLD1, POLB, MPG, POLD2, TDG, MBD4",0.568636235841013,0.210419287835575,FALSE
"A549","Input","KEGG_BETA_ALANINE_METABOLISM",0.3743,1.12,0.256,1107,0.597,"ALDH2, ALDH1B1, ALDH3A2",0.59176003468815,0.224025668870631,FALSE
"A549","Input","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",0.59604,1.74,0.0321,943,0.427,"SCD5, HACD1, ACOT2, ELOVL5, FADS1, FADS2, PECR",1.49349496759513,0.369572124974976,FALSE
"A549","Input","KEGG_BLADDER_CANCER",-0.31342,-0.894,0.571,7636,0.771,"MAP2K2, BRAF, RASSF1, RAF1, THBS1, TYMP, KRAS, NRAS, E2F1, CDH1, MAPK1, RPS6KA5, CDKN2A, ERBB2, MAPK3",0.243363891754152,0.112945621949043,FALSE
"A549","Input","KEGG_BUTANOATE_METABOLISM",-0.37138,-1.06,0.351,8830,0.704,"ACAT2, AACS, ABAT, HMGCS2, OXCT1, BDH1",0.454692883534176,0.152427340857888,FALSE
"A549","Input","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",-0.52515,-1.5,0.079,7558,0.943,"NFKBIE, MAP2K2, RAC1, VAV2, GSK3B, RAF1, PIK3R1, KRAS, NRAS, VAV1, BTK, PIK3CA, PLCG2, PTPN6, BCL10, NFKBIA, VAV3, CD79B, PIK3CB, NFKB1, AKT1, MAPK1, INPP5D, MAPK3, FOS, SYK, CARD11, NFATC2, DAPP1, RAC2",1.10237290870956,0.0254883072626717,FALSE
"A549","Input","KEGG_CALCIUM_SIGNALING_PATHWAY",0.38447,1.17,0.241,1261,0.602,"CD38, MYLK, BST1, PLCB4, PRKCG, ITPR1, ATP2B1, PRKCB, PLCD3, ATP2A2, TACR1, ADCY3, ADCY8, PPP3R1, SPHK2, GNAQ, PHKA1, PRKACA, PRKCA",0.617982957425132,0.220403508742175,FALSE
"A549","Input","KEGG_CARDIAC_MUSCLE_CONTRACTION",0.42487,1.26,0.192,803,0.603,"TPM2, TPM1, CACNA2D2, CACNA2D1, ATP2A2, TPM4",0.71669877129645,0.219682687859849,FALSE
"A549","Input","KEGG_CELL_ADHESION_MOLECULES_CAMS",-0.40097,-1.14,0.257,9212,0.687,"ICOSLG, SDC3, NCAM1, NECTIN1, ITGAL, SDC2, ITGB8, CLDN11, CDH15, CDH3, CLDN3, CLDN7, CLDN4, CLDN18",0.590066876668705,0.16304326294045,FALSE
"A549","Input","KEGG_CELL_CYCLE",0.20691,0.617,0.958,2255,0.968,"CDKN1A, TGFB2, MDM2, CCNB3, ANAPC11, ANAPC10, SMAD3, SMAD2, ATR, YWHAQ, PRKDC, STAG1, CCND1, ATM, CDC26, CDK6, CDC25B, TFDP2, ORC5, ANAPC4, BUB3, CDK4, MAD1L1, CDKN1B, CDC27",0.0186344909214556,0.0141246426916063,FALSE
"A549","Input","KEGG_CHEMOKINE_SIGNALING_PATHWAY",-0.33049,-0.953,0.474,7315,0.77,"PIK3CD, GNAI2, PREX1, CCR4, PTK2B, RAP1B, CCL13, GRK6, BRAF, RAC1, VAV2, GSK3B, RAF1, GRK5, PIK3R1, CCL15, KRAS, NRAS, VAV1, PIK3CA, ROCK1, PLCB2, WAS, NFKBIA, VAV3, PRKCD, PLCB1, CXCR4, CRKL, PAK1, PIK3CB, GNG10, ARRB1, NFKB1, AKT1, MAPK1, GNG2, GRK2, PLCB3, GNG5, PRKCZ, MAPK3, STAT2, RAC2",0.324221658325915,0.113509274827518,FALSE
"A549","Input","KEGG_CHRONIC_MYELOID_LEUKEMIA",-0.27277,-0.787,0.725,7636,0.853,"MAP2K2, BRAF, RAF1, PIK3R1, KRAS, NRAS, PIK3CA, HDAC1, CBLB, NFKBIA, E2F1, CRKL, PIK3CB, NFKB1, AKT1, MAPK1, BCR, CDKN2A, RUNX1, MAPK3, CBL, MECOM",0.139661993429006,0.069050968832477,FALSE
"A549","Input","KEGG_CIRCADIAN_RHYTHM_MAMMAL",-0.62733,-1.79,0.0153,9641,0.505,"PER3",1.8153085691824,0.296708621881339,FALSE
"A549","Input","KEGG_CITRATE_CYCLE_TCA_CYCLE",-0.17608,-0.507,0.995,6120,1,"PCK2, CS, ACO1, MDH2, SUCLA2, OGDHL, IDH1, DLD, OGDH, ACO2, MDH1, DLAT, IDH2",0.00217691925427455,0,FALSE
"A549","Input","KEGG_COLORECTAL_CANCER",-0.30952,-0.9,0.57,7566,0.789,"MAPK10, BRAF, RAC1, GSK3B, RAF1, CTNNB1, PIK3R1, KRAS, PIK3CA, PIK3CB, CASP3, AKT1, MAPK1, BIRC5, MAPK3, FOS, BCL2, RAC2",0.244125144327509,0.10292299679058,FALSE
"A549","Input","KEGG_COMPLEMENT_AND_COAGULATION_CASCADES",0.55397,1.66,0.0255,1069,0.366,"FGA, C1S, THBD, C9, SERPINE1, PLAUR, SERPIND1, TFPI, PLAU, MASP1, CD59, C1R, F3",1.59345981956604,0.436518914605589,FALSE
"A549","Input","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",-0.32168,-0.919,0.514,8482,0.78,"CBS, ENOPH1, IL4I1, MTAP, CTH",0.289036881004724,0.10790539730952,FALSE
"A549","Input","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",0.33143,0.989,0.404,1199,0.718,"TGFB2, CXCL5, EDAR, OSMR, TNFRSF10D, TGFBR2, TNFRSF12A, TGFBR1, TNFRSF10C, KITLG, CD70, TNFRSF10A, ACVR1, IL18, TNFRSF10B, ACVR1B, IL6ST, CD40",0.393618634889395,0.1438755557577,FALSE
"A549","Input","KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",-0.32311,-0.931,0.494,9447,0.774,"DDX58, RIPK3, CASP1",0.306273051076353,0.111259039317107,FALSE
"A549","Input","KEGG_DILATED_CARDIOMYOPATHY",0.615,1.83,0.0211,911,0.471,"TPM2, DES, TPM1, ITGA3, TGFB2, CACNA2D2, CACNA2D1, SGCD, ITGA5, ITGB1, ITGB5, ITGAV, ITGB3, ATP2A2, TPM4, ADCY3, ADCY8, ITGA1",1.67571754470231,0.326979092871104,FALSE
