"type","Rank_metric","Feature_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"transcriptomics","Log2FC","KEGG_PPAR_SIGNALING_PATHWAY",0.41424,1.2,0.186,5270,0.673,"RXRA, ACAA1, CPT1B, PPARA, PLIN1, CYP4A22, FABP6, ACSL1, RXRB, CPT2, CPT1C, EHHADH, SLC27A6, PLTP, SLC27A1, PPARG, ACOX1, ACSL3, SCD5, SLC27A4, SCP2, OLR1, ACSL5, ACSL6",0.730487055782084,0.171984935776023,FALSE
"transcriptomics","Log2FC","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",-0.20209,-0.694,0.959,14148,1,"ACOX2, HSD17B4, CYP7A1, HSD3B7, AKR1C4, CYP39A1, BAAT",0.0181813928293364,0,FALSE
"transcriptomics","Log2FC","KEGG_PRIMARY_IMMUNODEFICIENCY",0.5701,1.64,0.0145,4719,0.344,"RFXANK, BLNK, RAG1, JAK3, CD40, ADA, CD79A, RAG2, CD19, IL7R, CIITA, LCK, CD4",1.83863199776503,0.46344155742847,FALSE
"transcriptomics","Log2FC","KEGG_PRION_DISEASES",0.24524,0.708,0.908,5622,1,"MAPK3, CCL5, IL6, NOTCH1, PRKACA, IL1A, C9, BAX, MAPK1, EGR1",0.0419141514789149,0,FALSE
"transcriptomics","Log2FC","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",-0.28022,-0.912,0.589,15860,0.912,"ADCY7, PRKX, RPS6KA3, CCNA2, AKT3, MAD2L2, BUB1, CDC25C, CDC23, PIK3R1, GNAI1, PIK3CG, CCNB2, ANAPC10, PRKACB, CDK1, CCNB3, CDC25A, CCNB1, MAPK8, CPEB1, IGF1, HSP90AB1, HSP90AA1, ANAPC13, PDE3A, PDE3B",0.229884705212898,0.0400051616715838,FALSE
"transcriptomics","Log2FC","KEGG_PROPANOATE_METABOLISM",0.35657,1.03,0.382,3581,0.774,"LDHC, ACSS2, ALDH6A1, ABAT, MCEE, EHHADH, PCCB, ACSS1",0.417936637088291,0.111259039317107,FALSE
"transcriptomics","Log2FC","KEGG_PROSTATE_CANCER",0.26783,0.788,0.807,6422,1,"ERBB2, FGFR2, PDGFA, PIK3R2, IKBKB, MAPK3, PDGFB, PIK3CA, IGF1R, PDGFD, EP300, EGFR, E2F1, BRAF, CDKN1B, RELA, TCF7L1, CREB3L4, TGFA, FOXO1, BAD, PIK3R3, CCNE1, CREB3L3, CREB3L2, MAPK1, CREB5, CREB3L1, PIK3R5, PIK3CB, NFKBIA, PTEN, GSK3B, CDKN1A, CREB3",0.0931264652779296,0,FALSE
"transcriptomics","Log2FC","KEGG_PROTEASOME",-0.31612,-1.09,0.314,15132,0.576,"PSMB5, PSMD4, PSMD6, PSMC5, PSMB4, PSMA6, PSMD7, PSMC1, PSMC6, PSMD1, PSMC4, PSMB7, PSMA4, PSMA1, PSMD8, PSMB1, POMP, PSMD14",0.503070351926785,0.239577516576788,FALSE
"transcriptomics","Log2FC","KEGG_PROTEIN_EXPORT",-0.31244,-1.1,0.327,16054,0.655,"SEC61A2, SEC11A, SRPRB, SRP72, SRP9, SRP19, SEC11C, SEC63",0.485452247339714,0.183758700008217,FALSE
"transcriptomics","Log2FC","KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.19349,0.559,0.988,8289,0.998,"GLS2, SLC9A3, SLC25A10, MDH1, SLC4A4, GLUD1, ATP1A2, AQP1, ATP1A1",0.00524305541237188,0.000869458712628891,FALSE
"transcriptomics","Log2FC","KEGG_PURINE_METABOLISM",-0.30249,-1.09,0.273,15717,0.576,"PNPT1, PRPS1, RRM2, ADCY7, PFAS, POLR3B, ENTPD8, POLR2L, RRM2B, PAICS, ADSL, APRT, GART, NPR2, RRM1, PDE6B, PNP, PRIM1, NME1, PDE6C, POLR3G, PDE8A, POLR3A, AK5, NME7, PPAT, PDE11A, PRIM2, POLE3, POLR2E, POLR3C, PDE1A, ATIC, ENTPD1, PDE4B, PDE4D, POLR2D, POLR1E, PDE3A, PDE3B, POLA1, PDE10A, PDE7B, PDE8B",0.563837352959244,0.239577516576788,FALSE
"transcriptomics","Log2FC","KEGG_PYRIMIDINE_METABOLISM",-0.25943,-0.922,0.545,14988,0.92,"DHODH, POLE, NT5E, NME2, UPP2, CAD, POLR2C, POLR3K, PNPT1, RRM2, POLR3B, ENTPD8, POLR2L, RRM2B, AK3, TXNRD1, DTYMK, RRM1, PNP, PRIM1, NME1, TYMS, POLR3G, POLR3A, NME7, PRIM2, POLE3, POLR2E, POLR3C, ENTPD1, POLR2D, POLR1E, UCK2, POLA1, CTPS1",0.263603497723358,0.0362121726544447,FALSE
"transcriptomics","Log2FC","KEGG_PYRUVATE_METABOLISM",0.22031,0.632,0.974,1378,0.991,"LDHC, ACSS2, PC",0.0114410431213845,0.00392634551472468,FALSE
"transcriptomics","Log2FC","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.28027,0.811,0.781,5612,1,"PAK6, SSH3, BDKRB2, MYH14, BAIAP2, FGF11, ITGB2, VAV1, FGFR2, ITGB6, PDGFA, PIK3R2, ITGB8, RAC2, VAV3, LIMK2, FGD3, ITGB4, ARHGEF4, MAPK3, PPP1CA, VAV2, GSN, PDGFB, PFN4, PIK3CA, PPP1CB, PIP4K2C, BDKRB1, FGF1, SSH2, PDGFD, ITGA3, EGFR, FGFR3, ITGA2B, BRAF, TIAM1, PXN, MYL9, TIAM2, ARHGAP35, PAK2, SLC9A1, ITGA2, WASL, FGF12, PIK3R3, PIP5K1C, LIMK1, CRKL, ARHGEF7, SCIN, MYL7, RAC1, IQGAP1, PAK1, RRAS, BCAR1, ITGAX, PAK4, MAPK1",0.1073489661227,0,FALSE
"transcriptomics","Log2FC","KEGG_REGULATION_OF_AUTOPHAGY",-0.20206,-0.714,0.876,18035,1,"PIK3C3, PRKAA2, IFNA13",0.0574958938319193,0,FALSE
"transcriptomics","Log2FC","KEGG_RENAL_CELL_CARCINOMA",0.3643,1.05,0.374,5894,0.766,"GAB1, PAK6, PIK3R2, EGLN3, VEGFB, MAPK3, PDGFB, PIK3CA, MET, EP300, RAP1A, ARNT2, BRAF, TGFA, PAK2, PGF, EPAS1, VEGFA, PIK3R3, HIF1A, TGFB3, CRKL, FLCN, SLC2A1, VEGFC, RAC1, PAK1, PAK4, MAPK1, PIK3R5, PIK3CB",0.42712839779952,0.115771230367396,FALSE
"transcriptomics","Log2FC","KEGG_RENIN_ANGIOTENSIN_SYSTEM",0.39819,1.15,0.23,4025,0.725,"CTSA, ACE2, ACE, ANPEP",0.638272163982407,0.139661993429006,FALSE
"transcriptomics","Log2FC","KEGG_RETINOL_METABOLISM",0.43832,1.25,0.149,5807,0.749,"ADH7, RDH16, CYP26B1, DHRS9, DHRS3, DGAT1, CYP4A22, CYP26A1, UGT2B17, CYP1A1, RDH10, RDH11, LRAT, CYP26C1, CYP2C9, CYP2A7, ALDH1A2, AWAT2, CYP2C8",0.826813731587726,0.125518182300534,FALSE
"transcriptomics","Log2FC","KEGG_RIBOFLAVIN_METABOLISM",0.28656,0.831,0.75,3165,1,"ACP6, ACP5, MTMR1",0.1249387366083,0,FALSE
"transcriptomics","Log2FC","KEGG_RIBOSOME",-0.37924,-1.43,0.0805,14672,0.313,"RPL22L1, RPS23, RPL26, RPL21, RPL13A, RPS24, RPL10A, RPL37A, RPS11, RPS27A, RPL35, RPL10, RPL26L1, RPL34, RPL27A, RPLP0, RPL11, RPL32, RPS8, RPL18, RPS27, RPL9, RPS20, RPS10, RPS6, RPL4, RPL5, RPL14, RPSA, RPS13, RPS7, RPS19, RSL24D1, RPS12, RPL6, RPS4Y1, RPS16, RPL17",1.09420411963213,0.504455662453552,FALSE
"transcriptomics","Log2FC","KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.42041,1.22,0.159,3761,0.738,"TRADD, TRAF6, DHX58, MAPK13, MAVS, IRF3, CXCL10, IKBKB, IFNB1, MAP3K1, TKFC, FADD, ISG15, IFIH1, DDX58, NLRX1, IL12B, CASP10, RELA, MAPK11, IKBKE",0.798602875679548,0.131943638176958,FALSE
"transcriptomics","Log2FC","KEGG_RNA_DEGRADATION",-0.39068,-1.36,0.125,15014,0.372,"CNOT7, LSM2, EXOSC6, LSM1, LSM5, CNOT1, PNPT1, DCP1A, LSM7, EDC4, LSM3, EXOSC9, CNOT10, EXOSC5, EXOSC3, PAPOLA, TTC37, ZCCHC7, EXOSC10, MTREX, ENO1, DCP2, CNOT9, ENO3, EXOSC8, HSPA9, DCP1B, HSPD1",0.903089986991944,0.429457060118102,FALSE
"transcriptomics","Log2FC","KEGG_RNA_POLYMERASE",-0.36582,-1.3,0.121,17492,0.435,"POLR3G, POLR3A, POLR2E, POLR3C, POLR2D, POLR1E",0.91721462968355,0.361510743045363,FALSE
"transcriptomics","Log2FC","KEGG_SELENOAMINO_ACID_METABOLISM",-0.20795,-0.71,0.923,17399,1,"SCLY, MAT2A, MARS2, SEPHS1, TRMT11",0.0347982989740879,0,FALSE
"transcriptomics","Log2FC","KEGG_SMALL_CELL_LUNG_CANCER",0.2741,0.799,0.78,4622,1,"LAMA3, TRAF6, RXRA, TRAF4, PIK3R2, LAMB3, LAMC2, IKBKB, PIK3CA, RXRB, MAX, ITGA3, E2F1, ITGA2B, CDKN1B, RELA, LAMA5, PIAS3, LAMB1, ITGA2, PIK3R3",0.10790539730952,0,FALSE
"transcriptomics","Log2FC","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",0.44073,1.27,0.127,4358,0.786,"SNAP23, STX16, STX10, VAMP8, STX19, YKT6, STX17, VTI1B, TSNARE1, STX3, GOSR2, SNAP29, BET1, USE1, STX5, BET1L",0.896196279044043,0.104577453960592,FALSE
"transcriptomics","Log2FC","KEGG_SPHINGOLIPID_METABOLISM",0.24714,0.716,0.895,8272,1,"ARSA, SPTLC2, NEU1, ASAH1, PLPP3, DEGS2, SPHK2, GLB1, SPHK1, GBA, SGMS2, SGPP1, SPTLC1, ENPP7, UGCG, SMPD3, SMPD2, SGPP2, NEU2, SMPD1, UGT8",0.048176964684088,0,FALSE
"transcriptomics","Log2FC","KEGG_SPLICEOSOME",-0.28279,-0.988,0.477,14820,0.769,"HSPA1A, SNRNP27, DDX23, LSM2, SF3A3, SF3B1, SNRPB, SNRPF, PRPF8, BCAS2, LSM5, PRPF3, THOC1, SRSF3, SF3A2, DDX39B, EIF4A3, LSM7, SF3B4, TCERG1, RBM22, U2AF1, LSM3, SNRNP40, SYF2, DDX5, HNRNPK, DHX15, HNRNPA1L2, BUD31, PQBP1, PRPF40A, THOC2, PRPF4, SNRPA1, RBM8A, ALYREF, CDC5L, RBM17, SRSF7, SNRPE, PRPF18, SNRPD2, CDC40, SNRPC, RBMX, SRSF1, HNRNPA3, HSPA8, HNRNPM, HNRNPA1, HNRNPC, SF3B5, MAGOHB, PPIH, HNRNPU, PPIE, TXNL4A, SRSF10",0.321481620959886,0.114073660198569,FALSE
"transcriptomics","Log2FC","KEGG_STARCH_AND_SUCROSE_METABOLISM",0.44369,1.29,0.107,7075,0.846,"HK2, GYS1, GCK, GAA, PGM1, GANC, UGT2B17, GUSB, HK1, UXS1, PYGL, PGM2, ENPP1, MGAM, PYGB, AMY1A, UGP2, AGL",0.97061622231479,0.0726296369609765,FALSE
"transcriptomics","Log2FC","KEGG_STEROID_BIOSYNTHESIS",0.61834,1.8,0.00564,5003,0.385,"MSMO1, DHCR24, LIPA, SC5D, SQLE, FDFT1, HSD17B7, CEL, NSDHL, DHCR7, LSS, TM7SF2",2.24872089601666,0.414539270491499,FALSE
"transcriptomics","Log2FC","KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.38862,1.12,0.267,4669,0.711,"CYP11B1, CYP1B1, SULT2B1, SRD5A1, COMT, SRD5A3, CYP7B1, UGT2B17, HSD17B7, SULT1E1, CYP1A1, HSD17B8",0.573488738635425,0.148130399270234,FALSE
"transcriptomics","Log2FC","KEGG_SULFUR_METABOLISM",0.55174,1.6,0.0275,5093,0.347,"SULT2B1, CHST12, SULT1A2, SUOX, SULT1A4, CHST11, SULT1E1, SULT1A3",1.56066730616974,0.459670525209126,FALSE
"transcriptomics","Log2FC","KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",-0.21402,-0.746,0.894,18576,1,"SSB, GRIN2B",0.0486624812040823,0,FALSE
"transcriptomics","Log2FC","KEGG_TASTE_TRANSDUCTION",0.22218,0.659,0.943,6205,0.987,"KCNB1, SCNN1A, ADCY4, TAS2R1, SCNN1G, TAS1R3, ADCY6, GNAS, TAS2R3, GRM4, TAS2R31, SCNN1B, ITPR3, PRKACA, TAS2R4, TAS2R38, TAS2R5",0.0254883072626717,0.00568284733036327,FALSE
"transcriptomics","Log2FC","KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM",0.24456,0.712,0.884,3450,1,"GGT7, GGT6",0.0535477349869269,0,FALSE
"transcriptomics","Log2FC","KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS",0.41775,1.21,0.185,5412,0.676,"MVK, HMGCS1, MVD, DHDDS, HMGCR",0.732828271596986,0.170053304058364,FALSE
"transcriptomics","Log2FC","KEGG_TGF_BETA_SIGNALING_PATHWAY",-0.21463,-0.754,0.826,15652,1,"SMAD7, TFDP1, RHOA, BMPR2, SMAD5, PITX2, BMP8B, PPP2CB, PPP2R1B, ID3, SMAD4, SKP1, SMURF2, BMPR1A, INHBE, SMAD9, BMP8A, ID2, TGFB1, CDKN2B, E2F5, ROCK2, BMP6, SMAD2",0.0830199526796178,0,FALSE
"transcriptomics","Log2FC","KEGG_THYROID_CANCER",0.39121,1.13,0.27,3392,0.705,"CDH1, RXRA, MAPK3, RXRB, PPARG, BRAF, TCF7L1",0.568636235841013,0.151810883008601,FALSE
"transcriptomics","Log2FC","KEGG_TIGHT_JUNCTION",0.33254,0.963,0.5,4350,0.864,"EPB41L1, PRKCD, AMOTL1, MYH14, CLDN8, CGN, CLDN9, CLDN7, CLDN4, F11R, TJP3, CRB3, TJP2, PRKCH, LLGL2, CLDN18, PRKCI, PARD6B, PATJ, CLDN11, CTTN, EXOC4, CLDN23, CLDN3, SRC, MYH15, MYL9, EXOC3, MAGI1, PRKCZ, OCLN",0.301029995663981,0.0634862575211067,FALSE
"transcriptomics","Log2FC","KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.43206,1.25,0.145,6260,0.749,"TLR5, TRAF6, MAPK13, PIK3R2, IRF5, LBP, IRF3, TOLLIP, CXCL10, IKBKB, MAPK3, TLR3, IFNB1, PIK3CA, MYD88, FADD, CXCL11, CCL5, CD40, IL12B, CXCL9, TAB1, RELA, TLR1, MAPK11, IKBKE, IL6, TLR2, MAP3K8, IRAK4, TIRAP, TICAM1, PIK3R3, STAT1, IL12A, RAC1, TAB2, MAPK1, MAP2K7, MAPK10, PIK3R5, PIK3CB, NFKBIA, FOS, IRF7",0.838631997765025,0.125518182300534,FALSE
"transcriptomics","Log2FC","KEGG_TRYPTOPHAN_METABOLISM",0.25994,0.751,0.862,5698,0.993,"CAT, CYP1B1, GCDH, KMO, EHHADH, IL4I1, CYP1A1, MAOA, IDO1, HAAO, OGDHL",0.0644927341752872,0.00305075150461883,FALSE
"transcriptomics","Log2FC","KEGG_TYPE_II_DIABETES_MELLITUS",0.35999,1.04,0.393,1965,0.764,"PRKCD, HK2, PIK3R2, CACNA1D, SOCS1, GCK, IKBKB, MAPK3, INSR, PIK3CA",0.405607449624573,0.11690664142431,FALSE
"transcriptomics","Log2FC","KEGG_TYPE_I_DIABETES_MELLITUS",-0.22684,-0.791,0.732,16990,1,"PRF1, PTPRN, HSPD1",0.135488918941608,0,FALSE
"transcriptomics","Log2FC","KEGG_TYROSINE_METABOLISM",0.48583,1.41,0.0685,2773,0.638,"ADH7, ALDH3B2, HEMK1, TH, ALDH1A3, ALDH3B1, COMT, AOC2, GSTZ1, NAA80, LCMT1",1.16430942850757,0.195179321278838,FALSE
"transcriptomics","Log2FC","KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",0.29483,0.852,0.705,6624,1,"PAK6, CBLC, VAV1, MAPK13, PIK3R2, VAV3, DLG1, IKBKB, MAPK3, PTPN6, VAV2, PIK3CA, CARD11, NCK2, CBLB, PLCG1, RELA, CHP1, MAPK11, PPP3CA, PAK2, LCK, MAP3K8, CSF2, PIK3R3, CD4, NCK1, PAK1, PAK4, MAPK1, MAP2K7, NFATC1, PIK3R5, PIK3CB, NFKBIA, GSK3B, FOS, NFATC4, GRB2, CHP2",0.151810883008601,0,FALSE
"transcriptomics","Log2FC","KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",0.29203,0.851,0.711,6099,0.994,"CBLC, UBOX5, ITCH, UBA7, TRAF6, UBE2H, PPIL2, SOCS1, FBXO2, SMURF1, PML, MAP3K1, FBXW7, UBE2L6, RHOBTB2, HERC1, HERC3, ANAPC2, CUL7, UBE2D4, CBLB, FBXO4, RNF7, MID1, SYVN1, UBA6, FBXW8, UBR5, UBE2C, PIAS3, KLHL13, UBE3B, UBE2W, HUWE1, NEDD4L, UBE2F, TRIM32, UBE2Q1, WWP2, DDB1, SIAH1, FZR1, UBE4A, UBE2E1, UBE3C, DET1, UBE2O, UBE2E2, STUB1, UBA3, ANAPC11, UBE2M, UBE2Z",0.148130399270234,0.00261361560268669,FALSE
"transcriptomics","Log2FC","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS",-0.54815,-1.97,0,13596,0.203,"VARS2, LARS2, BCAT1, PDHA1, IARS2",Inf,0.692503962086787,TRUE
"transcriptomics","Log2FC","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.42231,1.21,0.205,3822,0.676,"MCCC1, ACAA1, HIBADH, ACAD8, ALDH6A1, ABAT, HMGCL, HMGCS1, MCEE, ACADS, EHHADH, PCCB, IL4I1, AUH",0.688246138944246,0.170053304058364,FALSE
"transcriptomics","Log2FC","KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.28813,0.84,0.732,4348,1,"PRKCD, PLA2G12A, KCNMB3, CACNA1D, PLA2G6, CALML3, PLA2G4B, ADORA2B, MAPK3, ADORA2A, PPP1CA, PRKCH, ADCY5, CYP4A22, PPP1CB, ADCY4, PLA2G10, PLA2G4E, BRAF, ADCY6, MYL9, PLA2G2C, EDNRA, KCNMB4, GNAS, GNAQ",0.135488918941608,0,FALSE
"transcriptomics","Log2FC","KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",0.27394,0.796,0.79,7785,1,"DYNLL2, AQP3, RAB5B, ARHGDIB, ADCY6, CREB3L4, GNAS, DYNC2LI1, DCTN5, CREB3L3, PRKACA, CREB3L2, RAB11B, RAB5C, CREB5, CREB3L1, CREB3, ADCY9, ADCY3, NSF, CREB1, RAB11A, PRKACG, DCTN1",0.102372908709559,0,FALSE
"transcriptomics","Log2FC","KEGG_VEGF_SIGNALING_PATHWAY",0.37587,1.09,0.308,5894,0.757,"PLA2G12A, MAPK13, PIK3R2, PLCG2, RAC2, PLA2G6, PLA2G4B, NOS3, HSPB1, MAPK3, PIK3CA, PLA2G10, PLA2G4E, MAPKAPK3, PLCG1, SPHK2, PXN, SRC, CHP1, MAPK11, PPP3CA, PLA2G2C, BAD, VEGFA, PIK3R3, SPHK1, MAPKAPK2, RAC1, MAPK1, NFATC1, PIK3R5, PIK3CB",0.511449283499556,0.120904120499927,FALSE
"transcriptomics","Log2FC","KEGG_VIBRIO_CHOLERAE_INFECTION",0.35881,1.03,0.411,7679,0.774,"ERO1A, PLCG2, ATP6V1C2, TJP2, ATP6V0D2, ATP6V1B1, ATP6V1F, ATP6AP1, KDELR3, PLCG1, PDIA4, GNAS, TCIRG1, KCNQ1, ATP6V1G1, SEC61G, ATP6V0A4, PRKACA, KDELR2, ATP6V1C1, TJP1, ATP6V1E1, ADCY9, ADCY3, SEC61B, ATP6V0C, PRKACG, ATP6V1E2, ATP6V0E2",0.386158178123931,0.111259039317107,FALSE
"transcriptomics","Log2FC","KEGG_VIRAL_MYOCARDITIS",0.26233,0.756,0.851,3633,0.994,"MYH14, ITGB2, RAC2, DAG1, CD40, EIF4G1, CAV1, MYH15",0.0700704399154121,0.00261361560268669,FALSE
"transcriptomics","Log2FC","KEGG_WNT_SIGNALING_PATHWAY",0.25146,0.732,0.892,2541,1,"WNT3A, WNT9A, TBL1XR1, WNT7B, DAAM1, FZD10, PORCN, WNT7A, RAC2, SENP2, WNT4, FRAT1, CTNNBIP1, DVL3, CAMK2G, FRAT2, CSNK1E, WNT10A, LRP5, CSNK1A1, EP300, VANGL2",0.0496351456238769,0,FALSE
"proteomics","Log2FC","KEGG_ABC_TRANSPORTERS",-0.56716,-1.62,0.0638,8609,0.465,"ABCC5, ABCA1, ABCG1, ABCA10, ABCB1, ABCC10, ABCB7, ABCB5, ABCC1, ABCC4, ABCC6, ABCB4, ABCB10, ABCA7, ABCA3, ABCA13, ABCC2, ABCB11",1.19517932127884,0.332547047110046,FALSE
"proteomics","Log2FC","KEGG_ACUTE_MYELOID_LEUKEMIA",0.42626,1.2,0.237,2845,0.633,"PIK3CD, RARA, RUNX1, LEF1, CCND1, KRAS, NRAS, FLT3, PIK3R2, PIK3CA, STAT3, IKBKB, HRAS, EIF4EBP1, MAPK3, GRB2, RPS6KB2, SOS2, TCF7L1, MAPK1",0.625251653989896,0.198596289982645,FALSE
"proteomics","Log2FC","KEGG_ADHERENS_JUNCTION",0.47199,1.3,0.143,1296,0.559,"RAC2, NECTIN4, CDH1, SNAI2, CTNND1, ACTN3, CTNNA1, NECTIN1, CTNNA2, CTNNB1, BAIAP2, ERBB2, RAC3, EP300, LMO7, PTPN6, PTPRF, EGFR, LEF1",0.844663962534938,0.252588192113577,FALSE
"proteomics","Log2FC","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",0.31768,0.898,0.564,2689,0.975,"CD36, RXRA, RXRG, IRS1, ACSL4, ACSL1, PRKCQ, ACSL6, SLC2A1, ACSL5, STAT3, IKBKB, NFKBIA, PRKAB2, ACSL3",0.248720896016658,0.0109953843014632,FALSE
"proteomics","Log2FC","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",0.24638,0.686,0.888,2010,0.993,"GLUL, ABAT, GLUD2, GFPT1, GPT2",0.051587034221399,0.00305075150461883,FALSE
"proteomics","Log2FC","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",0.56793,1.6,0.051,3523,0.423,"SCNN1A, ATP1A2, PIK3CD, IRS1, PDPK1, KRAS, HSD11B2, PIK3R2, PIK3CA, MAPK3, SCNN1B, MAPK1, SFN, ATP1A3, ATP1A4, ATP1A1, PRKCG",1.29242982390206,0.373659632624958,FALSE
"proteomics","Log2FC","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM",0.58978,1.64,0.0361,2132,0.61,"FADS2, PLA2G12A, PLA2G2A, ACOX1, ACOX3",1.44249279809434,0.214670164989233,FALSE
"proteomics","Log2FC","KEGG_ALZHEIMERS_DISEASE",-0.26665,-0.78,0.759,8102,0.872,"PSEN1, NDUFV1, UQCRC1, COX7A2, NDUFA6, ERN1, NDUFC1, BAD, NDUFA7, NDUFA8, NDUFA4, NDUFS5, NDUFB9, NDUFB8, NDUFC2, NDUFS1, NDUFV3, NDUFB3, NDUFA2, NDUFS3, ATP5F1D, MAPT, ATP5PF, NDUFB4, HSD17B10, NDUFA3, ITPR2, NDUFB7, NDUFS7, NDUFA9, ATP5F1E, ATP5PO, IDE, ATP5F1A, NDUFA5, NDUFA10, NDUFS6, SDHD, NDUFS8, NDUFS2, ATP5F1C, PPP3CC, ITPR1, PLCB2, ATP5F1B, ATP5PB, ATP5PD, NDUFB2, ATP5MC2, BACE2, CASP7, PLCB4, PSEN2",0.11975822410452,0.0594835150674328,FALSE
"proteomics","Log2FC","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS",-0.38256,-1.14,0.266,7208,0.55,"AARS2, FARSB, FARS2, SARS2, LARS2, DARS2, YARS2, MTFMT, EARS2, WARS2, RARS2",0.575118363368933,0.259637310505756,FALSE
"proteomics","Log2FC","KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.27352,0.774,0.763,2412,0.997,"HK1, MPI, NPL, RENBP, PGM1, NAGK, GMPPA, GFPT1, HK2, GALT, PGM2, GALE",0.11747546204512,0.00130484168834428,FALSE
"proteomics","Log2FC","KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS",-0.34389,-0.999,0.433,10318,0.673,"NEFM, MAP2K6, MAPK11, SOD1, NEFL, PRPH, PRPH2, NEFH",0.363512103646635,0.171984935776023,FALSE
"proteomics","Log2FC","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",0.32022,0.896,0.562,3597,0.965,"CTSS, IFI30, CD74, CALR, LGMN, HSPA6, TAPBP, HSPA1A, PSME2, CREB1, PSME1, CTSB",0.250263684430939,0.0154726866562074,FALSE
"proteomics","Log2FC","KEGG_APOPTOSIS",0.23693,0.671,0.919,2534,0.993,"IL1R1, BCL2, IL1RAP, ENDOD1, PIK3CD, CASP10, MYD88, PPP3R1, PPP3CA, PPP3CB, PPP3R2, PIK3R2, TP53, CASP6, PIK3CA, IKBKB, PRKAR1B, CAPN2, NFKBIA, ENDOG",0.0366844886138887,0.00305075150461883,FALSE
"proteomics","Log2FC","KEGG_ARACHIDONIC_ACID_METABOLISM",0.4694,1.33,0.129,2120,0.577,"GGT5, PTGS2, PLA2G12A, EPHX2, ALOX5, GPX6, GPX7, PTGES, PLA2G2A, GPX1, GGT7, GPX3",0.889410289700751,0.238824186844269,FALSE
"proteomics","Log2FC","KEGG_ARGININE_AND_PROLINE_METABOLISM",0.34932,0.983,0.459,2841,0.889,"GLUL, OAT, PRODH, PRODH2, GATM, ARG1, NOS3, CKMT1A, CKMT2, GLUD2, NOS1, P4HA2, NAGS, ARG2, P4HA1, PYCR3, MAOA, ASL, OTC, ALDH18A1",0.338187314462739,0.0510982390297863,FALSE
"proteomics","Log2FC","KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC",0.33473,0.951,0.492,1866,0.91,"ITGB6, ITGB8, ACTN3, CTNNA1, ITGB4, CTNNA2, CTNNB1, DSC2, ITGA2, ITGA11, SGCG, LEF1, ITGA4, CACNA1F, GJA1, ITGA3, PKP2",0.30803489723264,0.0409586076789064,FALSE
"proteomics","Log2FC","KEGG_ASCORBATE_AND_ALDARATE_METABOLISM",-0.61182,-1.82,0.024,7847,0.415,"ALDH9A1, ALDH1B1, ALDH3A2, ALDH2, ALDH7A1",1.61978875828839,0.381951903287907,FALSE
"proteomics","Log2FC","KEGG_AXON_GUIDANCE",0.46405,1.33,0.106,2598,0.577,"RAC2, PAK5, PAK6, NGEF, EPHA1, EPHB2, RGS3, ROBO2, NTN4, SEMA4B, NFATC4, EFNB2, EFNA1, SEMA7A, RAC3, PLXNB2, PPP3R1, SEMA3A, SEMA3C, PPP3CA, PPP3CB, PLXNA2, EPHB4, PPP3R2, EPHA4, SEMA4D, KRAS, NRAS, SLIT2, EPHB3, EPHB1, RHOA, NFATC1, SLIT1, SLIT3, RAC1, MET, LIMK2, HRAS, MAPK3, PLXNA1, ABLIM1, NFATC3, NTN1, NFATC2, RHOD",0.97469413473523,0.238824186844269,FALSE
"proteomics","Log2FC","KEGG_BASAL_CELL_CARCINOMA",-0.25512,-0.74,0.815,10364,0.905,"WNT10A, GLI2, GLI3",0.0888423912600234,0.0433514207947967,FALSE
